3.11e-07,0.00103477,0.00181086,0.00236841,0.00264407,0.00272571,0.00262721,0.00234073,0.00193238,0.00113096,0.000621855,0.00046767,0.000358793,0.000226571,0.000186475,0.000134384,0.000103652,9.28947e-05,7.70277e-05,6.60449e-05,5.80753e-05,5.20608e-05,4.73711e-05,4.36125e-05,3.91849e-05,3.68103e-05,3.38604e-05,3.22041e-05,3.00695e-05,2.82598e-05,2.66991e-05,2.49157e-05,2.37535e-05,2.23878e-05,2.14767e-05,2.06461e-05,1.94112e-05,1.85349e-05,1.75539e-05,1.68462e-05,1.60431e-05,1.53171e-05,1.46572e-05,1.40541e-05,1.32916e-05,1.28931e-05,1.22518e-05,1.16728e-05,1.12193e-05,1.06676e-05,1.02282e-05,9.769e-06,9.34973e-06,8.96531e-06,8.52743e-06,8.13065e-06,7.83904e-06,7.43905e-06,7.165e-06,6.82965e-06,6.5488e-06,6.26771e-06,5.98929e-06,5.73461e-06,5.46647e-06,5.23793e-06,5.01338e-06,4.80733e-06,4.5814e-06,4.3977e-06,4.20791e-06,4.01539e-06,3.84814e-06,3.6865e-06,3.5308e-06,3.3747e-06,3.23182e-06,3.08964e-06,2.95448e-06,2.83064e-06,2.70839e-06
3.48e-07,0.00115895,0.00202818,0.00265266,0.00296141,0.00305286,0.00294255,0.00262167,0.00216431,0.00126669,0.000696482,0.000523793,0.000401851,0.000253759,0.000208852,0.000150511,0.000116091,0.000104042,8.62711e-05,7.39703e-05,6.50442e-05,5.83081e-05,5.30557e-05,4.88459e-05,4.38872e-05,4.12275e-05,3.79237e-05,3.60685e-05,3.36779e-05,3.16509e-05,2.99029e-05,2.79056e-05,2.66039e-05,2.50743e-05,2.40538e-05,2.31236e-05,2.17405e-05,2.07591e-05,1.96603e-05,1.88678e-05,1.79682e-05,1.71552e-05,1.64161e-05,1.57406e-05,1.48866e-05,1.44402e-05,1.3722e-05,1.30735e-05,1.25655e-05,1.19477e-05,1.14556e-05,1.09413e-05,1.04717e-05,1.00411e-05,9.55071e-06,9.10633e-06,8.77973e-06,8.33174e-06,8.02479e-06,7.64921e-06,7.33464e-06,7.01983e-06,6.70801e-06,6.42277e-06,6.12245e-06,5.86648e-06,5.61499e-06,5.38421e-06,5.13117e-06,4.92543e-06,4.71287e-06,4.49723e-06,4.30991e-06,4.12889e-06,3.95449e-06,3.77966e-06,3.61964e-06,3.46041e-06,3.30901e-06,3.17032e-06,3.03339e-06
3.9e-07,0.00129803,0.00227159,0.00297103,0.00331685,0.00341931,0.00329576,0.00293635,0.00242409,0.00141872,0.000780068,0.000586652,0.000450075,0.000284212,0.000233915,0.000168573,0.000130022,0.000116527,9.66239e-05,8.28468e-05,7.28497e-05,6.53053e-05,5.94224e-05,5.47075e-05,4.91537e-05,4.6175e-05,4.24746e-05,4.03968e-05,3.77192e-05,3.5449e-05,3.34913e-05,3.12542e-05,2.97964e-05,2.80833e-05,2.69404e-05,2.58985e-05,2.43495e-05,2.32502e-05,2.20196e-05,2.11319e-05,2.01244e-05,1.92139e-05,1.8386e-05,1.76296e-05,1.6673e-05,1.61731e-05,1.53687e-05,1.46424e-05,1.40735e-05,1.33814e-05,1.28303e-05,1.22543e-05,1.17283e-05,1.12461e-05,1.06968e-05,1.01991e-05,9.8333e-06,9.33157e-06,8.98776e-06,8.56712e-06,8.21481e-06,7.86221e-06,7.51297e-06,7.19351e-06,6.85714e-06,6.57047e-06,6.28879e-06,6.03032e-06,5.74692e-06,5.51649e-06,5.27842e-06,5.03691e-06,4.8271e-06,4.62435e-06,4.42904e-06,4.23323e-06,4.05401e-06,3.87566e-06,3.7061e-06,3.55076e-06,3.39741e-06
4.36e-07,0.0014538,0.0025442,0.0033276,0.00371493,0.00382972,0.00369135,0.00328881,0.00271503,0.00158898,0.000873683,0.000657054,0.000504086,0.000318317,0.000261986,0.000188801,0.000145624,0.000130511,0.000108219,9.27883e-05,8.15916e-05,7.31418e-05,6.6553e-05,6.12724e-05,5.50521e-05,5.17158e-05,4.75714e-05,4.52444e-05,4.22455e-05,3.97028e-05,3.75102e-05,3.50047e-05,3.33719e-05,3.14533e-05,3.01731e-05,2.90063e-05,2.72714e-05,2.60402e-05,2.46619e-05,2.36677e-05,2.25393e-05,2.15195e-05,2.05923e-05,1.9745e-05,1.86737e-05,1.81138e-05,1.72129e-05,1.63994e-05,1.57622e-05,1.49872e-05,1.43699e-05,1.37248e-05,1.31357e-05,1.25956e-05,1.19804e-05,1.1423e-05,1.10133e-05,1.04513e-05,1.00663e-05,9.59517e-06,9.20059e-06,8.80567e-06,8.41451e-06,8.05671e-06,7.68e-06,7.3589e-06,7.04344e-06,6.75395e-06,6.43654e-06,6.17846e-06,5.91181e-06,5.64133e-06,5.40635e-06,5.17928e-06,4.96052e-06,4.74121e-06,4.54048e-06,4.34073e-06,4.15083e-06,3.97684e-06,3.80509e-06
4.89e-07,0.00162827,0.00284953,0.00372699,0.00416086,0.00428943,0.00413447,0.0036836,0.00304093,0.0017797,0.000978534,0.000735906,0.000564581,0.000356517,0.000293424,0.000211457,0.000163099,0.000146173,0.000121205,0.000103923,9.13827e-05,8.19189e-05,7.45395e-05,6.86252e-05,6.16585e-05,5.79218e-05,5.328e-05,5.06738e-05,4.73149e-05,4.44673e-05,4.20115e-05,3.92053e-05,3.73766e-05,3.52277e-05,3.37939e-05,3.24871e-05,3.05439e-05,2.91651e-05,2.76214e-05,2.65079e-05,2.52441e-05,2.41019e-05,2.30634e-05,2.21145e-05,2.09146e-05,2.02875e-05,1.92785e-05,1.83674e-05,1.76537e-05,1.67857e-05,1.60943e-05,1.53717e-05,1.4712e-05,1.41071e-05,1.34181e-05,1.27938e-05,1.23349e-05,1.17055e-05,1.12743e-05,1.07466e-05,1.03047e-05,9.86237e-06,9.42427e-06,9.02354e-06,8.60161e-06,8.24198e-06,7.88866e-06,7.56444e-06,7.20893e-06,6.91988e-06,6.62124e-06,6.3183e-06,6.05512e-06,5.80079e-06,5.55579e-06,5.31016e-06,5.08534e-06,4.86162e-06,4.64892e-06,4.45407e-06,4.26171e-06
5.47e-07,0.00182367,0.00319153,0.00417431,0.00466029,0.00480434,0.0046308,0.00412578,0.00340598,0.00199331,0.00109597,0.000824224,0.000632336,0.000399302,0.000328638,0.000236834,0.000182673,0.000163713,0.000135751,0.000116394,0.000102349,9.17495e-05,8.34845e-05,7.68603e-05,6.90576e-05,6.48726e-05,5.96738e-05,5.67547e-05,5.29929e-05,4.98034e-05,4.7053e-05,4.39101e-05,4.18619e-05,3.94551e-05,3.78493e-05,3.63856e-05,3.42093e-05,3.26649e-05,3.0936e-05,2.96889e-05,2.82734e-05,2.69941e-05,2.58311e-05,2.47683e-05,2.34244e-05,2.2722e-05,2.15919e-05,2.05715e-05,1.97722e-05,1.88e-05,1.80257e-05,1.72164e-05,1.64775e-05,1.58e-05,1.50283e-05,1.4329e-05,1.38151e-05,1.31102e-05,1.26272e-05,1.20362e-05,1.15413e-05,1.10459e-05,1.05552e-05,1.01064e-05,9.63382e-06,9.23104e-06,8.83533e-06,8.47218e-06,8.07401e-06,7.75028e-06,7.4158e-06,7.0765e-06,6.78174e-06,6.4969e-06,6.2225e-06,5.94739e-06,5.69559e-06,5.44503e-06,5.20681e-06,4.98856e-06,4.77311e-06
6.13e-07,0.00204252,0.00357457,0.00467534,0.00521971,0.00538109,0.00518671,0.00462107,0.00381483,0.00223255,0.0012275,0.000923138,0.000708219,0.00044722,0.000368075,0.000265255,0.000204593,0.00018336,0.00015204,0.000130362,0.000114631,0.000102759,9.35026e-05,8.60835e-05,7.73445e-05,7.26573e-05,6.68346e-05,6.35653e-05,5.9352e-05,5.57798e-05,5.26993e-05,4.91792e-05,4.68853e-05,4.41896e-05,4.23911e-05,4.07519e-05,3.83143e-05,3.65847e-05,3.46483e-05,3.32515e-05,3.16662e-05,3.02334e-05,2.89308e-05,2.77404e-05,2.62353e-05,2.54487e-05,2.4183e-05,2.30401e-05,2.21449e-05,2.1056e-05,2.01888e-05,1.92823e-05,1.84547e-05,1.7696e-05,1.68317e-05,1.60485e-05,1.54729e-05,1.46834e-05,1.41425e-05,1.34805e-05,1.29262e-05,1.23714e-05,1.18218e-05,1.13191e-05,1.07899e-05,1.03388e-05,9.89555e-06,9.48883e-06,9.04289e-06,8.68032e-06,8.3057e-06,7.92567e-06,7.59554e-06,7.27652e-06,6.96919e-06,6.66107e-06,6.37906e-06,6.09842e-06,5.83162e-06,5.58719e-06,5.34588e-06
6.87e-07,0.00228765,0.00400359,0.00523654,0.00584628,0.0060271,0.0058094,0.00517587,0.00427278,0.00250052,0.00137483,0.00103393,0.000793213,0.00050089,0.000412245,0.000297085,0.000229145,0.000205363,0.000170286,0.000146005,0.000128387,0.000115091,0.000104723,9.64137e-05,8.66259e-05,8.13762e-05,7.48549e-05,7.11932e-05,6.64743e-05,6.24735e-05,5.90233e-05,5.50808e-05,5.25116e-05,4.94925e-05,4.74782e-05,4.56422e-05,4.29121e-05,4.09749e-05,3.88061e-05,3.72418e-05,3.54662e-05,3.38615e-05,3.24025e-05,3.10693e-05,2.93835e-05,2.85025e-05,2.70849e-05,2.58049e-05,2.48023e-05,2.35827e-05,2.26114e-05,2.15962e-05,2.06693e-05,1.98195e-05,1.88515e-05,1.79744e-05,1.73297e-05,1.64454e-05,1.58396e-05,1.50982e-05,1.44773e-05,1.38559e-05,1.32405e-05,1.26775e-05,1.20847e-05,1.15794e-05,1.1083e-05,1.06275e-05,1.01281e-05,9.72197e-06,9.30239e-06,8.87676e-06,8.50703e-06,8.14972e-06,7.80551e-06,7.46041e-06,7.14455e-06,6.83024e-06,6.53142e-06,6.25766e-06,5.9874e-06
7.69e-07,0.00256219,0.00448409,0.0058651,0.0065481,0.0067507,0.0065069,0.00579728,0.00478573,0.00280066,0.00153983,0.00115801,0.000888408,0.000560999,0.000461719,0.000332738,0.000256643,0.000230007,0.000190721,0.000163527,0.000143794,0.000128902,0.00011729,0.000107984,9.70213e-05,9.11416e-05,8.38375e-05,7.97366e-05,7.44514e-05,6.99704e-05,6.61062e-05,6.16905e-05,5.8813e-05,5.54316e-05,5.31756e-05,5.11193e-05,4.80616e-05,4.58919e-05,4.3463e-05,4.17108e-05,3.97222e-05,3.79249e-05,3.62909e-05,3.47977e-05,3.29096e-05,3.19229e-05,3.03352e-05,2.89016e-05,2.77786e-05,2.64127e-05,2.53249e-05,2.41878e-05,2.31497e-05,2.21979e-05,2.11137e-05,2.01313e-05,1.94093e-05,1.84189e-05,1.77403e-05,1.691e-05,1.62146e-05,1.55187e-05,1.48293e-05,1.41988e-05,1.35348e-05,1.2969e-05,1.2413e-05,1.19028e-05,1.13434e-05,1.08886e-05,1.04187e-05,9.94199e-06,9.52788e-06,9.1277e-06,8.74218e-06,8.35567e-06,8.00191e-06,7.64989e-06,7.31521e-06,7.00859e-06,6.7059e-06
8.61e-07,0.00286968,0.00502231,0.00656913,0.00733423,0.0075612,0.00728818,0.00649334,0.00536031,0.00313686,0.00172464,0.00129699,0.000995027,0.000628324,0.000517128,0.000372668,0.000287442,0.000257609,0.000213607,0.00018315,0.000161049,0.00014437,0.000131365,0.000120942,0.000108664,0.000102079,9.38977e-05,8.93046e-05,8.33855e-05,7.83669e-05,7.4039e-05,6.90934e-05,6.58706e-05,6.20835e-05,5.95567e-05,5.72536e-05,5.3829e-05,5.1399e-05,4.86785e-05,4.67161e-05,4.44889e-05,4.24759e-05,4.06458e-05,3.89734e-05,3.68588e-05,3.57537e-05,3.39754e-05,3.23697e-05,3.1112e-05,2.95822e-05,2.83639e-05,2.70904e-05,2.59276e-05,2.48616e-05,2.36474e-05,2.25471e-05,2.17384e-05,2.06292e-05,1.98692e-05,1.89393e-05,1.81604e-05,1.73809e-05,1.66089e-05,1.59026e-05,1.5159e-05,1.45253e-05,1.39026e-05,1.33312e-05,1.27047e-05,1.21952e-05,1.16689e-05,1.1135e-05,1.06712e-05,1.0223e-05,9.79125e-06,9.35836e-06,8.96215e-06,8.56787e-06,8.19303e-06,7.84962e-06,7.51061e-06
9.65e-07,0.00321407,0.00562512,0.00735771,0.00821477,0.00846909,0.00816335,0.00727302,0.0060039,0.00351341,0.00193163,0.00145266,0.00111445,0.000703728,0.000579187,0.00041739,0.000321936,0.000288523,0.000239241,0.000205129,0.000180376,0.000161695,0.000147129,0.000135455,0.000121704,0.000114328,0.000105166,0.000100022,9.33921e-05,8.77711e-05,8.2924e-05,7.73846e-05,7.37754e-05,6.95334e-05,6.67038e-05,6.41242e-05,6.02883e-05,5.7567e-05,5.45199e-05,5.23219e-05,4.98276e-05,4.75729e-05,4.55232e-05,4.36505e-05,4.12817e-05,4.00441e-05,3.80527e-05,3.62543e-05,3.48456e-05,3.31322e-05,3.17677e-05,3.03412e-05,2.9039e-05,2.7845e-05,2.64851e-05,2.52527e-05,2.43469e-05,2.31046e-05,2.22535e-05,2.12121e-05,2.03396e-05,1.94666e-05,1.86018e-05,1.7811e-05,1.69782e-05,1.62682e-05,1.55708e-05,1.4931e-05,1.42292e-05,1.36587e-05,1.30692e-05,1.24713e-05,1.19518e-05,1.14498e-05,1.09662e-05,1.04813e-05,1.00376e-05,9.59606e-06,9.17623e-06,8.79155e-06,8.41189e-06
1.08e-06,0.00359978,0.00630028,0.00824094,0.00920103,0.00948603,0.00914362,0.00814638,0.00672478,0.00393516,0.00216347,0.001627,0.00124819,0.000788179,0.000648691,0.000467477,0.000360568,0.000323146,0.000267949,0.000229743,0.00020202,0.000181098,0.000164784,0.000151709,0.000136307,0.000128048,0.000117785,0.000112024,0.000104599,9.83029e-05,9.2874e-05,8.66704e-05,8.26281e-05,7.7877e-05,7.47079e-05,7.18189e-05,6.75229e-05,6.4475e-05,6.10622e-05,5.86009e-05,5.58068e-05,5.32817e-05,5.09862e-05,4.88882e-05,4.62358e-05,4.48495e-05,4.26188e-05,4.06045e-05,3.90269e-05,3.71079e-05,3.55796e-05,3.3982e-05,3.25236e-05,3.11865e-05,2.96632e-05,2.82831e-05,2.72686e-05,2.58772e-05,2.49238e-05,2.37572e-05,2.27804e-05,2.18026e-05,2.08342e-05,1.99482e-05,1.90155e-05,1.82204e-05,1.74394e-05,1.67227e-05,1.59367e-05,1.52977e-05,1.46375e-05,1.39677e-05,1.33859e-05,1.28237e-05,1.22821e-05,1.17391e-05,1.12421e-05,1.07475e-05,1.02773e-05,9.84654e-06,9.42126e-06
