8.41395e-06,7.34972e-06,9.56958e-06,1.26199e-05,1.6835e-05,2.26909e-05,3.08669e-05,4.23356e-05,5.84921e-05,8.13431e-05,0.000113781,0.000159985,0.000226002,0.000320605,0.000456541,0.000652365,0.000935145,0.00134444,0.00193821,0.00280156,0.00405991,0.00589878,0.00859416,0.0125598,0.0184228,0.0271495,0.0402646,0.060264,0.0914695,0.142067,0.230051,0.407067,0.869678,1.39749,1.64576,1.78568,1.87385,1.93195,1.97057,1.99573,2.01115,2.01932
8.91251e-06,7.78522e-06,1.01366e-05,1.33677e-05,1.78326e-05,2.40354e-05,3.2696e-05,4.48442e-05,6.19581e-05,8.61632e-05,0.000120524,0.000169465,0.000239396,0.000339607,0.000483602,0.000691039,0.000990596,0.00142419,0.00205325,0.00296797,0.00430136,0.00625024,0.00910764,0.0133134,0.0195354,0.0288054,0.0427584,0.0640878,0.0975048,0.15208,0.248324,0.448231,0.967926,1.44812,1.67536,1.80622,1.88938,1.9443,1.98074,2.00429,2.01849,2.0257
9.44061e-06,8.24653e-06,1.07372e-05,1.41598e-05,1.88892e-05,2.54596e-05,3.46333e-05,4.75014e-05,6.56294e-05,9.12689e-05,0.000127666,0.000179508,0.000253583,0.000359734,0.000512267,0.000732007,0.00104934,0.00150868,0.00217512,0.00314429,0.00455722,0.00662276,0.00965208,0.0141128,0.0207165,0.0305654,0.0454139,0.0681722,0.103985,0.162934,0.268529,0.495865,1.06305,1.49449,1.70336,1.82595,1.90444,1.95634,1.99067,2.01268,2.0257,2.03198
1e-05,8.73517e-06,1.13735e-05,1.49988e-05,2.00085e-05,2.69682e-05,3.66855e-05,5.03161e-05,6.95184e-05,9.66773e-05,0.000135231,0.000190146,0.000268611,0.000381055,0.000542632,0.000775405,0.00111157,0.00159818,0.00230424,0.00333111,0.00482837,0.00701762,0.0102294,0.0149609,0.0219705,0.0324364,0.0482427,0.0725374,0.11095,0.174724,0.290967,0.551409,1.15104,1.53723,1.72994,1.84495,1.91904,1.96808,2.0004,2.02092,2.03279,2.03816
1.05925e-05,9.25276e-06,1.20474e-05,1.58875e-05,2.11941e-05,2.85662e-05,3.88593e-05,5.32976e-05,7.36377e-05,0.000102406,0.000143244,0.000201414,0.00028453,0.00040364,0.000574797,0.000821377,0.00117749,0.00169301,0.00244104,0.00352907,0.00511572,0.00743618,0.0108415,0.0158607,0.0233022,0.034426,0.0512572,0.0772056,0.118445,0.187557,0.316009,0.616496,1.23056,1.57685,1.75523,1.86326,1.93322,1.97954,2.00992,2.029,2.03976,2.04425
1.12202e-05,9.80102e-06,1.27612e-05,1.68289e-05,2.24499e-05,3.02589e-05,4.11619e-05,5.64558e-05,7.80012e-05,0.000108474,0.000151733,0.00021335,0.000301393,0.000427564,0.00060887,0.000870077,0.00124732,0.00179346,0.00258598,0.00373883,0.00542025,0.00787988,0.0114907,0.0168156,0.0247166,0.0365421,0.0544709,0.0822012,0.126518,0.201559,0.344112,0.692595,1.3019,1.61376,1.77935,1.88092,1.947,1.99072,2.01925,2.03693,2.04662,2.05025
1.1885e-05,1.03818e-05,1.35174e-05,1.78261e-05,2.37801e-05,3.20518e-05,4.3601e-05,5.98011e-05,8.26233e-05,0.000114902,0.000160724,0.000225993,0.000319255,0.000452906,0.000644964,0.000921666,0.0013213,0.00189988,0.00273954,0.00396109,0.005743,0.00835024,0.0121792,0.0178288,0.026219,0.0387935,0.0578982,0.087551,0.135227,0.216877,0.375852,0.780091,1.36599,1.64829,1.80239,1.89798,1.9604,2.00164,2.02838,2.04473,2.05337,2.05616
1.25893e-05,1.09969e-05,1.43184e-05,1.88824e-05,2.51892e-05,3.39511e-05,4.61845e-05,6.33447e-05,8.75192e-05,0.000121711,0.000170249,0.000239386,0.000338176,0.000479751,0.000683198,0.000976316,0.00139968,0.00201263,0.00290224,0.00419661,0.00608506,0.00884891,0.0129094,0.0189043,0.0278152,0.0411893,0.0615552,0.0932845,0.144635,0.233686,0.411955,0.876858,1.42388,1.68074,1.82446,1.91449,1.97343,2.01231,2.03734,2.05238,2.06001,2.06199
1.33352e-05,1.16485e-05,1.51668e-05,2.00012e-05,2.66818e-05,3.59628e-05,4.89212e-05,6.70982e-05,9.27053e-05,0.000128923,0.000180338,0.000253573,0.000358219,0.000508187,0.0007237,0.00103421,0.0014827,0.00213208,0.00307463,0.00444619,0.00644762,0.0093776,0.0136839,0.0200458,0.0295114,0.0437396,0.0654591,0.0994344,0.154813,0.252192,0.453342,0.977651,1.4765,1.71133,1.84563,1.93047,1.98613,2.02274,2.04611,2.0599,2.06654,2.06773
1.41254e-05,1.23388e-05,1.60655e-05,2.11864e-05,2.82628e-05,3.80938e-05,5.182e-05,7.10742e-05,9.81987e-05,0.000136563,0.000191025,0.0002686,0.00037945,0.00053831,0.000766604,0.00109554,0.00157066,0.00225864,0.00325729,0.00471067,0.0068319,0.00993815,0.0145056,0.0212576,0.0313142,0.0464553,0.0696288,0.106037,0.165844,0.272643,0.501183,1.07607,1.52466,1.74027,1.86597,1.94596,1.9985,2.03294,2.05472,2.0673,2.07297,2.07339
