0.0035241,35.9842,32.8104,30.8699,30.4515,31.229,33.6253,35.8541,36.137,34.3466,30.8276,29.5291,30.209,31.1599,29.6355,25.1383,15.4073,13.7629,12.3525,11.4242,10.5288,9.67775,8.96158,8.27757,7.63364,7.08455,6.52302,6.04485,5.60071,5.19043,4.81298,4.44672,4.11528,3.81521,3.53075,3.27498,3.02594,2.80419,2.59909,2.4044,2.22684,2.06083,1.9105,1.76795,1.63709,1.51729,1.40584,1.30109,1.205,1.11584,1.03357,0.957041,0.886305,0.821221,0.760366,0.704401,0.65224,0.603955,0.559481,0.518125,0.479902,0.444338,0.411458,0.381056,0.352949,0.326869,0.302712,0.280371,0.259671,0.240473,0.222716,0.206241,0.191003,0.176883,0.163839,0.151725,0.140522,0.130141,0.120513,0.11162,0.103367,0.0957314
0.00459423,36.1168,32.9581,31.0534,30.6838,31.5034,33.9332,36.1512,36.4115,34.6069,31.1479,29.9821,30.8078,31.7624,30.2869,26.4928,16.424,14.2704,12.7494,11.7812,10.8548,9.97672,9.23847,8.53356,7.86999,7.30412,6.72539,6.23253,5.77471,5.35177,4.96265,4.58504,4.24333,3.93395,3.64065,3.37694,3.12015,2.8915,2.68002,2.47928,2.2962,2.12501,1.97,1.82302,1.68808,1.56455,1.44963,1.34161,1.24253,1.15059,1.06576,0.986851,0.913912,0.846801,0.78405,0.726342,0.672556,0.622767,0.576908,0.534263,0.49485,0.458179,0.424274,0.392925,0.363943,0.337051,0.312141,0.289104,0.267759,0.247963,0.229653,0.212665,0.196953,0.182392,0.168942,0.156451,0.144899,0.134195,0.124267,0.115097,0.106587,0.0987132
0.00591521,36.241,33.0966,31.2255,30.9013,31.7593,34.219,36.426,36.6651,34.8468,31.4422,30.395,31.3375,32.2884,30.8421,27.4657,23.6108,14.8237,13.1376,12.1222,11.1626,10.2572,9.49741,8.77246,8.09024,7.50855,6.91366,6.40706,5.93646,5.50171,5.10172,4.71355,4.36228,4.04425,3.74273,3.47163,3.20765,2.9726,2.75519,2.54881,2.3606,2.18462,2.02525,1.87415,1.73543,1.60843,1.49029,1.37925,1.27739,1.18287,1.09565,1.01453,0.939548,0.870554,0.806043,0.746716,0.691422,0.640236,0.593091,0.54925,0.508731,0.471031,0.436176,0.403947,0.374152,0.346505,0.320897,0.297214,0.27527,0.254919,0.236095,0.21863,0.202477,0.187508,0.173681,0.16084,0.148964,0.137959,0.127753,0.118326,0.109576,0.101482
0.00752618,36.3577,33.2265,31.3871,31.1051,31.9983,34.4848,36.6807,36.8998,35.0686,31.7133,30.7728,31.8105,32.7534,31.3244,28.2342,26.3381,15.5035,13.5321,12.4564,11.4596,10.5258,9.74433,8.99965,8.29931,7.70239,7.09204,6.57231,6.08955,5.64359,5.23327,4.8351,4.47478,4.14854,3.83926,3.56117,3.29038,3.04926,2.82625,2.61455,2.42148,2.24096,2.07749,1.92249,1.78019,1.64992,1.52873,1.41482,1.31033,1.21338,1.12392,1.0407,0.963783,0.893009,0.826835,0.765977,0.709257,0.656751,0.60839,0.563417,0.521854,0.483181,0.447426,0.414366,0.383803,0.355443,0.329174,0.30488,0.28237,0.261494,0.242185,0.22427,0.2077,0.192345,0.178161,0.164989,0.152806,0.141517,0.131048,0.121378,0.112403,0.1041
0.00946821,36.4672,33.3486,31.5389,31.2963,32.2218,34.7323,36.9174,37.1175,35.274,31.9639,31.1196,32.236,33.1686,31.7491,28.8714,27.6765,27.5156,13.9526,12.794,11.7532,10.7886,9.98466,9.22003,8.50168,7.88976,7.26427,6.73177,6.2372,5.78037,5.36008,4.95223,4.58316,4.24902,3.93224,3.64741,3.37006,3.12311,2.89469,2.67787,2.48012,2.29523,2.1278,1.96905,1.8233,1.68987,1.56575,1.44908,1.34206,1.24276,1.15113,1.0659,0.987122,0.914634,0.846857,0.784526,0.726432,0.672654,0.623122,0.577061,0.534491,0.494881,0.458261,0.4244,0.393097,0.364051,0.337145,0.312263,0.289208,0.267827,0.24805,0.2297,0.21273,0.197003,0.182475,0.168984,0.156506,0.144944,0.134221,0.124317,0.115125,0.106621
0.0117837,36.5702,33.4633,31.6817,31.4758,32.431,34.9633,37.1376,37.3199,35.4647,32.196,31.4389,32.6211,33.5421,32.1272,29.4155,28.6365,28.778,14.4312,13.1467,12.051,11.0516,10.2236,9.43826,8.70155,8.0745,7.43388,6.88868,6.38241,5.91483,5.48469,5.06731,4.68964,4.34771,4.02355,3.7321,3.44831,3.19561,2.96189,2.74003,2.5377,2.34851,2.17719,2.01475,1.86562,1.7291,1.6021,1.48272,1.37322,1.27161,1.17785,1.09065,1.01004,0.935865,0.866514,0.802737,0.743294,0.688268,0.637586,0.590456,0.546897,0.506368,0.468898,0.434252,0.402222,0.372501,0.344971,0.319511,0.295921,0.274043,0.253807,0.235032,0.217668,0.201575,0.18671,0.172906,0.160139,0.148309,0.137337,0.127203,0.117797,0.109095
0.0145155,36.6672,33.5712,31.8161,31.6446,32.6272,35.179,37.3428,37.5083,35.642,32.4115,31.7338,32.9715,33.8803,32.4666,29.8894,29.3965,29.6623,15.0381,13.5302,12.3615,11.3211,10.4665,9.65899,8.90308,8.26042,7.60433,7.0462,6.52809,6.04967,5.6096,5.18265,4.79632,4.44658,4.11503,3.81694,3.52668,3.26823,3.02919,2.80229,2.59535,2.40187,2.22666,2.06052,1.908,1.76838,1.63849,1.5164,1.40441,1.3005,1.20461,1.11542,1.03298,0.957125,0.886199,0.820972,0.760179,0.703903,0.65207,0.603869,0.559321,0.517871,0.47955,0.444116,0.411359,0.380963,0.352808,0.32677,0.302643,0.280269,0.259573,0.240371,0.222612,0.206155,0.190952,0.176834,0.163777,0.151678,0.140457,0.130092,0.120473,0.111574
0.0177065,36.7584,33.6728,31.9427,31.8034,32.8112,35.3808,37.5344,37.684,35.8071,32.6119,32.0068,33.2917,34.1881,32.7732,30.3083,30.028,30.3563,27.8347,13.9684,12.6949,11.604,10.719,9.88711,9.11058,8.45143,7.77915,7.20761,6.67724,6.18764,5.73737,5.30057,4.90538,4.54763,4.20851,3.90363,3.60676,3.34243,3.09796,2.8659,2.65426,2.45638,2.27719,2.10729,1.9513,1.80851,1.67567,1.55081,1.43628,1.33001,1.23194,1.14073,1.05642,0.978843,0.906308,0.839601,0.777429,0.719876,0.666866,0.617572,0.572013,0.529622,0.490432,0.454194,0.420693,0.389607,0.360813,0.334184,0.309511,0.286628,0.265463,0.245825,0.227663,0.210832,0.195285,0.180847,0.167493,0.155119,0.143644,0.133044,0.123206,0.114105
0.0213984,36.8444,33.7686,32.0621,31.9529,32.984,35.5698,37.7134,37.8481,35.9612,32.7987,32.2601,33.5855,34.4695,33.0519,30.6824,30.5682,30.9302,28.6868,14.5048,13.0646,11.9085,10.9874,10.128,9.32873,8.65173,7.96212,7.37633,6.83303,6.33165,5.87068,5.42357,5.0191,4.65299,4.30596,3.99398,3.69022,3.41976,3.16962,2.93218,2.71564,2.51318,2.32984,2.15601,1.99642,1.85033,1.71442,1.58667,1.46949,1.36076,1.26043,1.1671,1.08084,1.00147,0.927261,0.859012,0.795402,0.736519,0.682283,0.631849,0.585237,0.541867,0.50177,0.464694,0.430419,0.398615,0.369155,0.34191,0.316666,0.293255,0.2716,0.251509,0.232927,0.215707,0.199799,0.185028,0.171365,0.158706,0.146965,0.13612,0.126055,0.116743
0.0256312,36.9254,33.8588,32.1747,32.0937,33.1465,35.747,37.8809,38.0014,36.105,32.973,32.4955,33.8558,34.7277,33.3062,31.0194,31.0392,31.4195,29.3393,15.249,13.4901,12.2447,11.2793,10.3876,9.56276,8.86599,8.15743,7.5562,6.99895,6.48493,6.0125,5.55437,5.14,4.76498,4.40953,4.09,3.7789,3.50192,3.24575,3.0026,2.78085,2.57353,2.38578,2.20777,2.04435,1.89474,1.75557,1.62476,1.50476,1.39342,1.29068,1.19512,1.10679,1.02551,0.949518,0.879631,0.814494,0.754197,0.69866,0.647015,0.599284,0.554873,0.513814,0.475848,0.44075,0.408182,0.378016,0.350117,0.324267,0.300294,0.278119,0.257546,0.238518,0.220884,0.204595,0.189469,0.175479,0.162515,0.150492,0.139387,0.12908,0.119546
0.0304422,37.0018,33.9439,32.2809,32.2264,33.2993,35.9133,38.0379,38.1449,36.2395,33.1358,32.7146,34.1054,34.9653,33.5393,31.325,31.4557,31.8453,29.8724,28.0576,14.0029,12.6258,11.6037,10.6734,9.81877,9.0996,8.36988,7.75155,7.17896,6.65112,6.16617,5.69605,5.27093,4.88622,4.52164,4.19392,3.87487,3.59083,3.32814,3.0788,2.85141,2.63882,2.44631,2.26378,2.0962,1.9428,1.8001,1.66596,1.54293,1.42876,1.32342,1.22543,1.13486,1.05152,0.973599,0.901939,0.83515,0.773324,0.716379,0.663424,0.614482,0.568945,0.526844,0.487916,0.451928,0.418534,0.387602,0.358996,0.33249,0.307909,0.285172,0.264077,0.244566,0.226486,0.209784,0.194274,0.179929,0.166636,0.154309,0.142922,0.132354,0.122577
