,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.333,1.4,1.47,1.544,1.622,1.704,1.79,1.88,1.974,2.073,2.177,2.286,2.401,2.522,2.649,2.782,2.922,3.069,3.223,3.385,3.555,3.733,3.92,4.116,4.322,4.539,4.766,5.005,5.256,5.519,5.795,6.085,6.39,6.71,7.046,7.399,7.769,8.158,8.566,8.995,9.445,9.918,10.414,10.935
0.0252,8.0425,8.17081,8.09118,8.56872,9.6802,9.72818,11.9531,13.1237,13.3662,13.1623,13.2483,13.0643,12.7893,13.6932,14.5382,14.7104,14.3201,13.805,13.2368,13.1274,13.4516,13.4499,13.0519,9.82309,8.8837,8.29021,7.84279,7.4247,7.03277,6.6728,6.34715,6.02719,5.73277,5.45192,5.19114,4.92768,4.67796,4.44739,4.23032,4.02643,3.82948,3.63467,3.44762,3.27405,3.11237,2.96011,2.81555,2.67674,2.54425,2.41762,2.2955,2.18148,2.07256,1.96541,1.86526,1.77072,1.68164,1.59746,1.51803,1.44354
0.0311,8.05159,8.17907,8.08891,8.60102,9.72193,9.75575,11.9949,13.1696,13.4196,13.2154,13.3118,13.1244,12.8533,13.8442,14.6196,14.7908,14.4082,13.9053,13.3593,13.315,13.7615,13.7222,13.3451,12.9052,9.44253,8.67467,8.15509,7.69244,7.27179,6.89179,6.55259,6.22186,5.9187,5.63084,5.36397,5.0955,4.84131,4.6065,4.38542,4.17761,3.97696,3.77857,3.58861,3.41172,3.2466,3.09074,2.94275,2.80061,2.66496,2.53533,2.41036,2.29308,2.18091,2.07067,1.96745,1.86983,1.77769,1.69045,1.60805,1.53063
0.0378,8.05965,8.18636,8.10202,8.63062,9.7412,9.78399,12.0456,13.21,13.4674,13.2628,13.3684,13.1781,12.9105,13.9562,14.6904,14.861,14.4853,13.9926,13.4663,13.4821,14.0419,13.9474,13.5715,13.1915,12.9528,12.4355,8.51133,7.98785,7.52708,7.1185,6.75985,6.41378,6.09838,5.80082,5.52582,5.25054,4.99039,4.75019,4.52412,4.31161,4.10656,3.90393,3.71049,3.5299,3.36108,3.20149,3.04998,2.90446,2.7656,2.63294,2.50515,2.38476,2.26952,2.15637,2.0503,1.94986,1.85495,1.76499,1.67994,1.59995
0.0452,8.06687,8.193,8.10523,8.65811,9.7596,9.80662,12.0911,13.2468,13.5107,13.3057,13.4196,13.2263,12.9624,14.0468,14.7534,14.9233,14.5539,14.0701,13.562,13.6362,14.2715,14.1403,13.7577,13.4115,13.2659,13.0727,8.9239,8.32037,7.81033,7.36496,6.98051,6.61385,6.28208,5.97167,5.68617,5.40203,5.13427,4.88741,4.65528,4.43722,4.22704,4.01953,3.82207,3.63736,3.46454,3.30103,3.14588,2.99687,2.85475,2.71901,2.58838,2.46492,2.34668,2.23068,2.12187,2.01875,1.92123,1.82874,1.74124,1.65889
0.0536,8.07347,8.19888,8.10855,8.67842,9.7755,9.82763,12.1346,13.2805,13.5505,13.3454,13.4668,13.2708,13.0105,14.1242,14.8106,14.9799,14.6164,14.1404,13.6495,13.7853,14.4487,14.3097,13.9174,13.5936,13.5123,13.4038,13.0277,8.69842,8.12688,7.63914,7.22395,6.83182,6.47915,6.15234,5.85349,5.55804,5.28065,5.02556,4.786,4.56131,4.34509,4.13192,3.92976,3.74037,3.56313,3.39539,3.23633,3.08364,2.93809,2.79913,2.66555,2.53897,2.41769,2.2988,2.18724,2.08145,1.98139,1.88642,1.79657,1.71196
0.0602,8.07787,8.20321,8.11777,8.70188,9.78551,9.84252,12.1667,13.3026,13.5774,13.3724,13.4987,13.3007,13.043,14.174,14.8489,15.0176,14.6582,14.1873,13.7085,13.8943,14.5516,14.4197,14.0198,13.7085,13.6668,13.5921,13.2811,12.7034,8.37736,7.85402,7.4149,7.00267,6.63276,6.29218,5.98193,5.67668,5.39093,5.12877,4.88286,4.65256,4.43131,4.21347,4.00741,3.81422,3.63344,3.46237,3.30028,3.14474,2.99656,2.85516,2.71933,2.59041,2.46686,2.34581,2.23222,2.12449,2.02256,1.92582,1.83427,1.74805
0.0664,8.08148,8.20644,8.13366,8.71112,9.79423,9.8536,12.1943,13.3209,13.5999,13.3946,13.5253,13.3258,13.0703,14.2141,14.88,15.0486,14.692,14.2259,13.7575,13.9935,14.6288,14.5082,14.1021,13.7998,13.7904,13.7353,13.4522,13.0906,8.61772,8.05322,7.59106,7.16068,6.77502,6.42165,6.10055,5.78575,5.49179,5.22267,4.97047,4.73464,4.50849,4.28612,4.07627,3.87942,3.69526,3.52105,3.35612,3.19793,3.04733,2.90368,2.76579,2.63472,2.50912,2.38611,2.2707,2.16122,2.05764,1.95931,1.86628,1.77864
0.0734,8.08512,8.20971,8.13832,8.72653,9.80419,9.86687,12.217,13.3414,13.6224,13.4172,13.5526,13.3513,13.098,14.2541,14.9115,15.0799,14.7268,14.2648,13.8076,14.1074,14.701,14.5955,14.1834,13.8896,13.9134,13.872,13.6062,13.3169,8.91629,8.28189,7.78893,7.33758,6.9347,6.56743,6.23426,5.9086,5.60511,5.32781,5.06818,4.82578,4.59386,4.36618,4.15184,3.95068,3.76257,3.58474,3.41652,3.25531,3.10195,2.95576,2.81554,2.68208,2.55417,2.42897,2.31151,2.20011,2.09471,1.99465,1.9,1.81083
0.0812,8.08864,8.21298,8.14482,8.74768,9.81368,9.8789,12.2411,13.36,13.6446,13.4394,13.5786,13.3759,13.1254,14.2922,14.9421,15.1102,14.7605,14.3026,13.8568,14.2313,14.7663,14.6781,14.2606,13.9745,14.0312,13.9983,13.743,13.495,9.32507,8.54502,8.00535,7.52764,7.10576,6.72405,6.37838,6.04129,5.72759,5.44136,5.17348,4.92371,4.68534,4.45174,4.23234,4.02632,3.83374,3.65186,3.48,3.31544,3.15905,3.01007,2.86731,2.73123,2.60082,2.47324,2.35359,2.24011,2.13276,2.03088,1.9345,1.84372
0.09,8.09214,8.21628,8.15015,8.75754,9.82282,9.88995,12.2715,13.378,13.6671,13.4621,13.6055,13.4012,13.1536,14.3304,14.9731,15.1409,14.7949,14.341,13.9075,14.3521,14.8289,14.7597,14.3374,14.0588,14.1497,14.1214,13.8728,13.6539,13.4687,13.1405,8.26401,7.74535,7.2986,6.90003,6.54055,6.19102,5.86623,5.57008,5.29295,5.03474,4.78899,4.54858,4.32325,4.1115,3.91367,3.72703,3.55088,3.38241,3.2225,3.0703,2.92459,2.7855,2.65222,2.5219,2.39973,2.28388,2.17433,2.07037,1.97206,1.87947
