6.46e-07,24.8798,24.4168,23.2448,22.0327,20.6006,19.1366,15.2899,13.22,11.1309,6.02991,4.3124,1.37089,0.738147,0.588073,0.438927,0.329732,0.267922,0.225904,0.19578,0.17327,0.148404,0.136549,0.121474,0.113667,0.104028,0.0961681,0.0896374,0.0841072,0.0792785,0.0739536,0.0704468,0.0666875,0.0624214,0.0598764,0.05649,0.0534998,0.0508575,0.0484628,0.0463231,0.0443752,0.0420263,0.0404423,0.0385045,0.036762,0.0351652,0.0333809,0.0320663,0.0305621,0.0292098,0.0279679,0.0266199,0.025389,0.0244564,0.0232542,0.022315,0.0213149,0.0204011,0.0195631,0.0186895,0.0178876,0.0170553,0.0162884,0.0156036,0.0149741,0.0142705,0.0136858,0.0130956,0.0125073,0.0119695,0.011476,0.0109854,0.0105019,0.0100592,0.00962446,0.00920033,0.00881201,0.0084338,0.00806719,0.00771327,0.0073728,0.00706111,0.00676099,0.00647278,0.00618514,0.00592198,0.00567066,0.00542215,0.00518643,0.00496297,0.00475121,0.00454438,0.00434913,0.00416478,0.00398113,0.00381299,0.0036465,0.00349029,0.00334022,0.00319639,0.00305883,0.00292748,0.00279989,0.0026808,0.00256354,0.0024543,0.00234737,0.00224634,0.00215088,0.00205812,0.00196954,0.00188401
8.08e-07,25.0995,24.6171,23.4598,22.2661,20.8946,19.4971,15.9185,13.9782,12.0174,7.56387,5.575,1.79848,0.958223,0.758252,0.56275,0.420492,0.340681,0.286636,0.248037,0.219277,0.187586,0.172513,0.153361,0.143458,0.131241,0.121288,0.113025,0.106031,0.0999186,0.0932007,0.0887723,0.0840266,0.0786431,0.0754323,0.0711612,0.0673905,0.0640593,0.0610406,0.0583438,0.055889,0.052929,0.0509332,0.0484918,0.0462965,0.0442849,0.0420373,0.0403814,0.0384869,0.0367835,0.0352195,0.0335217,0.0319715,0.0307969,0.029283,0.0281002,0.0268407,0.0256899,0.0246346,0.0235345,0.0225246,0.0214765,0.0205105,0.0196482,0.0188555,0.0179695,0.0172333,0.0164902,0.0157493,0.0150721,0.0144507,0.0138329,0.0132241,0.0126666,0.0121192,0.0115851,0.0110962,0.0106199,0.0101583,0.00971263,0.00928389,0.00889141,0.0085135,0.00815058,0.00778839,0.00745702,0.00714055,0.00682762,0.0065308,0.00624942,0.00598277,0.00572232,0.00547647,0.00524432,0.00501307,0.00480135,0.00459171,0.00439501,0.00420604,0.00402493,0.00385171,0.00368631,0.00352564,0.00337569,0.00322803,0.00309047,0.00295583,0.00282862,0.00270841,0.0025916,0.00248006,0.00237236
1.01e-06,25.3048,24.8042,23.6597,22.4822,21.1619,19.8208,16.5056,14.6567,12.7803,8.80267,6.64952,2.33709,1.25488,0.985516,0.72634,0.539033,0.435214,0.365311,0.315529,0.278553,0.237915,0.218644,0.194191,0.181571,0.166022,0.153369,0.142874,0.133999,0.126235,0.117735,0.112126,0.106117,0.0993052,0.0952436,0.0898424,0.0850755,0.0808654,0.0770509,0.0736437,0.0705428,0.0668042,0.0642837,0.0612007,0.0584288,0.055889,0.0530515,0.0509612,0.0485702,0.04642,0.0444458,0.0423029,0.0403463,0.0388639,0.0369531,0.0354604,0.0338708,0.0324186,0.0310866,0.0296983,0.0284239,0.0271008,0.0258751,0.0247873,0.0237873,0.0226695,0.0217407,0.0208032,0.0198686,0.0190142,0.0182304,0.017451,0.0166829,0.0159796,0.015289,0.0146153,0.0139984,0.0133976,0.0128152,0.012253,0.0117121,0.011217,0.0107402,0.0102824,0.00982548,0.00940743,0.00900819,0.00861341,0.00823896,0.00788399,0.00754759,0.00721902,0.00690886,0.006616,0.00632426,0.00605717,0.00579269,0.00554454,0.00530614,0.00507767,0.00485914,0.00465048,0.00444779,0.00425861,0.00407233,0.0038988,0.00372894,0.00356845,0.00341681,0.00326945,0.00312873,0.00299286
1.26e-06,25.5015,24.9835,23.8506,22.6877,21.4127,20.1212,17.0503,15.2786,13.4716,9.83588,7.60869,3.01828,1.65055,1.28863,0.94322,0.694798,0.558588,0.467484,0.402961,0.35519,0.302834,0.278084,0.246724,0.230564,0.210674,0.194513,0.181126,0.169819,0.159918,0.149124,0.141996,0.134363,0.125716,0.120562,0.113711,0.107668,0.102332,0.0974982,0.0931821,0.0892545,0.0845202,0.0813287,0.0774257,0.0739169,0.0707022,0.067111,0.0644663,0.0614425,0.0587218,0.0562236,0.0535122,0.0510367,0.0491612,0.0467437,0.0448552,0.0428442,0.0410071,0.0393222,0.0375659,0.0359538,0.0342776,0.0327185,0.031343,0.0300785,0.0286651,0.0274907,0.0263052,0.0251234,0.0240431,0.0230519,0.0220664,0.0210952,0.0202059,0.0193327,0.0184807,0.0177007,0.016941,0.0162046,0.0154937,0.0148097,0.0141837,0.0135808,0.0130019,0.0124241,0.0118955,0.0113907,0.0108915,0.010418,0.00996913,0.00954376,0.0091283,0.00873611,0.00836579,0.00799689,0.00765916,0.00732473,0.00701095,0.00670951,0.0064206,0.00614428,0.00588043,0.00562414,0.00538493,0.00514938,0.00492995,0.00471516,0.00451223,0.00432048,0.00413415,0.00395621,0.00378441
1.58e-06,25.6908,25.1559,24.0336,22.8841,21.6494,20.402,17.549,15.8513,14.1123,10.7297,8.50818,3.86133,2.16223,1.68783,1.23021,0.900693,0.720827,0.6012,0.516905,0.454752,0.386917,0.35497,0.314555,0.293779,0.268245,0.247535,0.230394,0.215944,0.203238,0.189508,0.180419,0.170691,0.159668,0.153102,0.144379,0.136689,0.129901,0.123755,0.118268,0.113277,0.107261,0.103207,0.0982496,0.0937936,0.0897117,0.0851523,0.0817968,0.0779641,0.0745104,0.0713395,0.0678981,0.0647562,0.0623759,0.0593081,0.0569115,0.0543596,0.0520284,0.0498903,0.0476618,0.0456163,0.0434793,0.0414882,0.0397441,0.0381407,0.0363484,0.0348592,0.033356,0.0318574,0.0304875,0.0292307,0.027981,0.0267495,0.0256218,0.0245145,0.0234342,0.0224451,0.0214818,0.020548,0.0196465,0.0187793,0.0179854,0.017221,0.0164869,0.0157542,0.0150839,0.0144438,0.0138108,0.0132104,0.0126412,0.0121018,0.011575,0.0110777,0.0106081,0.0101404,0.0097121,0.00928803,0.00889014,0.0085079,0.00814156,0.00779117,0.00745661,0.00713161,0.00682828,0.0065296,0.00625135,0.005979,0.00572168,0.00547853,0.00524225,0.00501663,0.00479877
1.97e-06,25.8735,25.3222,24.2095,23.0723,21.8739,20.6661,18.0032,16.3835,14.7193,11.5331,9.40003,4.9159,2.78958,2.19418,1.60285,1.17267,0.935063,0.777298,0.666496,0.585095,0.496629,0.455112,0.402673,0.375788,0.342836,0.316145,0.294101,0.275532,0.259154,0.24163,0.229986,0.217532,0.203439,0.195051,0.183913,0.174097,0.165433,0.1576,0.150602,0.144236,0.136567,0.131406,0.125089,0.119411,0.11421,0.108401,0.104124,0.0992344,0.0948402,0.0908025,0.0864207,0.0824205,0.0793901,0.0754845,0.0724337,0.0691852,0.0662177,0.0634962,0.0606596,0.058056,0.0553197,0.0527791,0.0505602,0.0485205,0.0462404,0.044346,0.0424337,0.0405272,0.0387846,0.0371857,0.0355959,0.0340293,0.0325947,0.031186,0.0298117,0.0285535,0.027328,0.02614,0.0249932,0.02389,0.02288,0.0219076,0.0209737,0.0200417,0.0191889,0.0183746,0.0175693,0.0168055,0.0160815,0.0153953,0.0147251,0.0140925,0.0134951,0.0129,0.0123552,0.0118157,0.0113096,0.0108233,0.0103572,0.0099115,0.00948589,0.00907245,0.00868657,0.0083066,0.00795263,0.00760615,0.00727881,0.00696948,0.00666891,0.00638187,0.00610473
2.47e-06,26.0435,25.4767,24.3726,23.2463,22.0791,20.9055,18.3997,16.8651,15.2866,12.2546,10.36,6.41202,3.51849,2.78521,2.06025,1.52593,1.21809,1.01116,0.865301,0.75815,0.641893,0.587502,0.518926,0.483872,0.440984,0.406315,0.377723,0.353669,0.332377,0.309873,0.29485,0.2788,0.260666,0.249875,0.235557,0.222946,0.211832,0.20177,0.192793,0.184637,0.174805,0.168183,0.160086,0.152813,0.146157,0.138718,0.133243,0.126983,0.121353,0.116184,0.110575,0.105455,0.101577,0.0965781,0.0926738,0.0885167,0.0847194,0.0812369,0.0776073,0.0742758,0.0707684,0.0674656,0.0646294,0.062022,0.0591075,0.0566859,0.0542415,0.0518045,0.0495769,0.0475331,0.045501,0.0434984,0.0416646,0.039864,0.0381073,0.0364989,0.0349324,0.0334139,0.031948,0.0305377,0.0292467,0.0280037,0.0268099,0.0256186,0.0245286,0.0234876,0.0224583,0.0214819,0.0205564,0.0196793,0.0188226,0.0180139,0.0172503,0.0164896,0.0157932,0.0151036,0.0144566,0.013835,0.0132393,0.0126695,0.0121255,0.011597,0.0111037,0.010618,0.0101656,0.00972268,0.00930424,0.00890885,0.00852463,0.00815773,0.00780346
3.08e-06,26.2078,25.6258,24.5296,23.4133,22.2746,21.1321,18.7635,17.3243,15.8452,12.953,11.3792,8.17191,4.43015,3.4413,2.58134,1.95529,1.57634,1.31353,1.12505,0.985405,0.833221,0.761943,0.672095,0.626214,0.570152,0.524893,0.487637,0.45632,0.428439,0.399428,0.379944,0.359154,0.335673,0.32172,0.303222,0.28694,0.272591,0.259613,0.248043,0.237524,0.224855,0.216326,0.205903,0.196536,0.187959,0.178386,0.171341,0.16329,0.156049,0.149399,0.142183,0.135597,0.130608,0.124179,0.119158,0.113811,0.108928,0.104449,0.099782,0.095498,0.0909845,0.0866984,0.0830536,0.079703,0.0759576,0.0728456,0.0697044,0.0665726,0.0637101,0.0610837,0.0584723,0.0558987,0.0535422,0.0512282,0.0489708,0.0469038,0.0448907,0.0429394,0.0410556,0.0392433,0.0375843,0.0359868,0.0344527,0.0329218,0.031521,0.0301833,0.0288605,0.0276059,0.0264165,0.0252893,0.0241884,0.0231492,0.0221679,0.0211904,0.0202955,0.0194093,0.0185778,0.017779,0.0170135,0.0162813,0.0155821,0.014903,0.0142691,0.013645,0.0130635,0.0124944,0.0119567,0.0114485,0.0109548,0.0104833,0.010028
3.85e-06,26.3671,25.7701,24.6812,23.5743,22.4617,21.3476,19.1,17.7658,16.3981,13.6471,12.3046,9.63398,5.73398,4.18454,3.14209,2.4338,1.99855,1.68462,1.45221,1.27624,1.08144,0.989207,0.872582,0.812836,0.73974,0.680707,0.632116,0.591292,0.554632,0.517186,0.49184,0.4648,0.434298,0.416179,0.392178,0.371059,0.35246,0.335649,0.320655,0.307038,0.290638,0.2796,0.266111,0.253993,0.242904,0.230521,0.221412,0.211013,0.201648,0.19305,0.183722,0.175209,0.168761,0.160452,0.153962,0.147056,0.140745,0.134957,0.128926,0.12339,0.11755,0.11201,0.107301,0.102972,0.0981335,0.0941131,0.0900547,0.0860086,0.0823104,0.0789172,0.0755433,0.0722185,0.0691739,0.0661844,0.0632679,0.0605975,0.0579967,0.0554756,0.0530418,0.0507004,0.048557,0.0464932,0.0445113,0.0425333,0.0407237,0.0389954,0.0372864,0.0356655,0.0341288,0.0326726,0.0312503,0.0299076,0.0286399,0.027377,0.0262208,0.0250759,0.0240017,0.0229697,0.0219806,0.0210346,0.0201314,0.019254,0.018435,0.0176286,0.0168774,0.0161421,0.0154474,0.014791,0.0141531,0.0135439,0.0129557
4.81e-06,26.522,25.9099,24.8279,23.7298,22.6413,21.5535,19.4137,18.1893,16.94,14.3471,13.1484,10.8052,7.17854,5.02745,3.74288,2.92595,2.45237,2.10282,1.83558,1.62711,1.38984,1.27478,1.12801,1.05196,0.95834,0.882381,0.819636,0.766832,0.718876,0.670789,0.637912,0.602822,0.563241,0.539728,0.508572,0.481172,0.457044,0.435222,0.415778,0.398105,0.376837,0.362514,0.345021,0.329305,0.314918,0.298862,0.287061,0.273597,0.261449,0.2503,0.238204,0.227165,0.218807,0.208034,0.199619,0.19066,0.182478,0.174974,0.167153,0.159975,0.152395,0.145293,0.139185,0.13357,0.127293,0.122078,0.116814,0.111565,0.106768,0.102367,0.0979904,0.0936775,0.0897283,0.0858505,0.0820673,0.0786035,0.0752298,0.0719596,0.0688027,0.0657656,0.0629853,0.0603083,0.0577374,0.0551717,0.0528243,0.0505825,0.0483658,0.0462632,0.0442699,0.042381,0.040536,0.0387944,0.03715,0.0355118,0.034012,0.0325269,0.0311335,0.0297949,0.028512,0.0272849,0.0261132,0.0249751,0.0239128,0.0228668,0.0218924,0.0209386,0.0200375,0.019186,0.0183585,0.0175684,0.0168054
6.02e-06,26.6703,26.0433,24.9676,23.8775,22.811,21.7471,19.7022,18.5841,17.45,15.0438,13.9371,11.7875,8.50143,6.19405,4.49139,3.40582,2.89645,2.5247,2.23684,2.00744,1.739,1.60473,1.43105,1.33921,1.22469,1.13072,1.05241,0.986048,0.924899,0.864424,0.822568,0.777792,0.727137,0.696995,0.657007,0.62179,0.590747,0.562662,0.5376,0.514821,0.487379,0.468894,0.446309,0.426012,0.407426,0.386679,0.371443,0.354094,0.338384,0.323964,0.308318,0.294037,0.283219,0.269279,0.258395,0.246801,0.236212,0.2265,0.216379,0.207089,0.197274,0.188198,0.180287,0.173013,0.164883,0.158128,0.151309,0.144511,0.138297,0.132596,0.126927,0.121341,0.116225,0.111202,0.106302,0.101815,0.0974454,0.0932095,0.0891203,0.0851864,0.0815851,0.0781175,0.0747875,0.0714641,0.0684235,0.0655197,0.0626483,0.0599248,0.057343,0.0548962,0.0525064,0.0502505,0.0481205,0.0459985,0.0440559,0.0421322,0.0403273,0.0385934,0.0369316,0.0353422,0.0338246,0.0323503,0.0309744,0.0296195,0.0283573,0.0271219,0.0259546,0.0248516,0.0237798,0.0227563,0.0217681
7.52e-06,26.812,26.1702,25.1003,24.0176,22.971,21.9289,19.9681,18.9465,17.9171,15.7223,14.6856,12.6634,10.2058,8.57566,5.77453,3.88582,3.31755,2.92214,2.61962,2.37766,2.09067,1.94387,1.75161,1.64784,1.51649,1.40704,1.31465,1.23551,1.16165,1.08852,1.03737,0.982391,0.91982,0.882447,0.832682,0.788716,0.749844,0.714592,0.683076,0.654377,0.619767,0.596416,0.567848,0.542154,0.518607,0.4923,0.472997,0.451077,0.431116,0.412786,0.392889,0.374725,0.360959,0.343215,0.329353,0.31459,0.301104,0.288734,0.27584,0.264004,0.251509,0.240431,0.230323,0.221031,0.210645,0.202015,0.193303,0.184618,0.17668,0.169396,0.162155,0.155018,0.148482,0.142066,0.135805,0.130073,0.12449,0.119079,0.113855,0.108829,0.104228,0.0997982,0.0955439,0.0912982,0.0874138,0.083704,0.0800357,0.0765563,0.0732579,0.0701321,0.0670791,0.0641971,0.0614758,0.058765,0.0562831,0.0538256,0.0515198,0.0493046,0.0471816,0.0451511,0.0432122,0.0413288,0.039571,0.0378401,0.0362276,0.0346492,0.033158,0.0317489,0.0303797,0.0290721,0.0278096
9.4e-06,26.9506,26.2936,25.2292,24.1536,23.1258,22.1041,20.2207,19.2864,18.3518,16.379,15.4107,13.5034,11.7893,10.8419,7.06802,4.42161,3.73777,3.30389,2.98235,2.72805,2.42646,2.27072,2.06522,1.95279,1.80875,1.68715,1.58325,1.49331,1.4088,1.32381,1.2641,1.19952,1.12547,1.08102,1.02154,0.968753,0.921887,0.879265,0.841049,0.806166,0.764,0.735499,0.700578,0.669115,0.640251,0.607953,0.584285,0.55748,0.532907,0.510327,0.485802,0.463396,0.446411,0.424511,0.407395,0.389162,0.372501,0.357216,0.34128,0.32665,0.311233,0.298003,0.285475,0.273958,0.261084,0.250388,0.239591,0.228826,0.218987,0.209959,0.200983,0.192137,0.184037,0.176084,0.168324,0.16122,0.1543,0.147593,0.141118,0.134889,0.129186,0.123695,0.118422,0.11316,0.108345,0.103747,0.0992006,0.0948881,0.0907999,0.0869255,0.0831414,0.0795693,0.0761965,0.0728365,0.0697604,0.0667144,0.0638564,0.0611108,0.0584795,0.0559627,0.0535596,0.0512252,0.0490464,0.046901,0.0449024,0.0429462,0.0410979,0.0393514,0.0376542,0.0360336,0.0344688
1.18e-05,27.0863,26.414,25.3548,24.2859,23.2758,22.2733,20.4616,19.6058,18.7564,17.0003,16.1097,14.3365,13.004,12.3713,8.24762,5.16363,4.18477,3.68305,3.33133,3.05978,2.74126,2.57693,2.35949,2.23973,2.08516,1.9535,1.84002,1.74096,1.64787,1.55206,1.48478,1.41164,1.32715,1.27621,1.20771,1.14665,1.09222,1.04258,0.997934,0.95709,0.907613,0.8741,0.832971,0.795861,0.761771,0.723568,0.695598,0.663983,0.634834,0.608034,0.578902,0.552276,0.532081,0.506033,0.485668,0.463967,0.444131,0.42593,0.406949,0.38952,0.371192,0.355064,0.340137,0.326415,0.311076,0.298331,0.285466,0.272641,0.260918,0.250161,0.239467,0.228927,0.219276,0.209799,0.200554,0.192089,0.183845,0.175853,0.168138,0.160716,0.153922,0.14738,0.141097,0.134827,0.129091,0.123612,0.118195,0.113057,0.108186,0.10357,0.099061,0.0948049,0.0907862,0.0867829,0.0831178,0.0794885,0.0760834,0.0728121,0.0696769,0.0666782,0.0638149,0.0610336,0.0584376,0.0558814,0.0535001,0.0511693,0.0489671,0.0468862,0.0448641,0.0429331,0.0410687
1.47e-05,27.2189,26.5311,25.4768,24.4142,23.4208,22.4366,20.6915,19.9063,19.1331,17.5785,16.7818,15.1829,14.098,13.6574,11.9798,8.5054,4.71521,4.08059,3.67918,3.38138,3.03946,2.86479,2.63389,2.5065,2.34153,2.20032,2.07793,1.97053,1.87001,1.76399,1.68987,1.60897,1.51502,1.45817,1.38146,1.31283,1.25146,1.19536,1.14479,1.09844,1.04219,1.00403,0.957141,0.91477,0.87581,0.832107,0.800127,0.764041,0.730611,0.699857,0.666414,0.635832,0.612628,0.582689,0.559274,0.534318,0.5115,0.490559,0.468718,0.448657,0.427596,0.408072,0.390917,0.375146,0.357517,0.34287,0.328085,0.313344,0.299871,0.287509,0.275217,0.263104,0.252012,0.241121,0.230496,0.220767,0.211292,0.202107,0.19324,0.18471,0.176902,0.169383,0.162162,0.154956,0.148363,0.142067,0.135841,0.129936,0.124337,0.119032,0.11385,0.108959,0.10434,0.099739,0.0955267,0.0913557,0.0874421,0.0836824,0.0800792,0.0766328,0.0733421,0.0701455,0.067162,0.0642242,0.0614874,0.0588085,0.0562776,0.053886,0.051562,0.0493428,0.0472
1.84e-05,27.3441,26.6411,25.5914,24.5346,23.5565,22.5889,20.9038,20.1799,19.4728,18.0938,17.4091,16.0332,15.1268,14.8108,13.7692,10.6728,6.19035,4.53873,4.03956,3.69901,3.32296,3.13468,2.88686,2.75068,2.57437,2.42325,2.29197,2.17644,2.06881,1.95326,1.87279,1.78476,1.68221,1.62001,1.53589,1.46045,1.39287,1.33099,1.27512,1.22387,1.16159,1.11929,1.06727,1.02024,0.976948,0.928357,0.892811,0.85274,0.815513,0.781255,0.743986,0.709895,0.684023,0.650633,0.624515,0.596672,0.571212,0.547842,0.523465,0.501075,0.477592,0.456638,0.437441,0.419794,0.400067,0.383676,0.367131,0.350636,0.335559,0.321726,0.307972,0.294417,0.282005,0.269818,0.257928,0.247041,0.236438,0.22616,0.216239,0.206693,0.197955,0.189542,0.181462,0.173398,0.166021,0.158975,0.152008,0.1454,0.139135,0.133198,0.1274,0.121926,0.116758,0.111609,0.106896,0.102228,0.0978489,0.0936418,0.0896097,0.0857532,0.0820708,0.0784938,0.0751552,0.0718677,0.0688052,0.0658075,0.0629754,0.0602992,0.0576986,0.0552152,0.0528174
2.3e-05,27.4671,26.7488,25.7034,24.6521,23.6887,22.737,21.1089,20.4418,19.7957,18.5774,18.0212,16.9098,16.1741,15.9522,15.1752,13.8212,10.4349,6.26092,4.45763,4.04275,3.61571,3.40903,3.13935,2.99244,2.80281,2.64047,2.49945,2.37525,2.26005,2.13483,2.04794,1.95277,1.84168,1.77422,1.68284,1.60079,1.52718,1.45973,1.39878,1.34281,1.27476,1.2285,1.1716,1.12011,1.0727,1.01946,0.980521,0.936648,0.89582,0.858239,0.817342,0.779928,0.751527,0.714871,0.686193,0.655618,0.627657,0.601989,0.575214,0.550618,0.524833,0.501869,0.48077,0.461375,0.439694,0.42168,0.403496,0.385368,0.368797,0.353594,0.338477,0.32358,0.309938,0.296544,0.283476,0.271511,0.259858,0.248562,0.237657,0.227167,0.217563,0.208316,0.199436,0.190574,0.182465,0.174722,0.167064,0.159802,0.152917,0.146392,0.140019,0.134003,0.128323,0.122664,0.117484,0.112354,0.107541,0.102917,0.0984857,0.0942472,0.0902,0.0862687,0.0825994,0.0789863,0.0756205,0.0723259,0.0692132,0.0662719,0.0634138,0.0606844,0.0580491
2.87e-05,27.5874,26.8538,25.8126,24.7666,23.8171,22.8806,21.3068,20.6925,20.1031,19.0326,18.6131,17.7889,17.2614,17.1229,16.4416,15.2014,12.9356,8.88742,5.02192,4.44111,3.93206,3.69961,3.40057,3.2401,3.03424,2.85875,2.70663,2.57281,2.44906,2.31385,2.22023,2.11763,1.9978,1.92497,1.82627,1.73758,1.65797,1.58499,1.519,1.45839,1.38465,1.33452,1.27282,1.21697,1.16555,1.10777,1.06551,1.0179,0.973567,0.932756,0.88834,0.847701,0.816849,0.777024,0.745866,0.712644,0.68226,0.654368,0.625269,0.598539,0.570524,0.545311,0.522386,0.501312,0.477754,0.458181,0.438423,0.418725,0.400721,0.384201,0.367776,0.351589,0.336767,0.322213,0.308014,0.295013,0.282351,0.270078,0.258229,0.24683,0.236396,0.226348,0.216699,0.20707,0.198259,0.189846,0.181526,0.173634,0.166153,0.159064,0.152139,0.145603,0.139431,0.133282,0.127653,0.12208,0.11685,0.111826,0.107011,0.102405,0.0980078,0.0937362,0.0897493,0.0858234,0.0821662,0.0785865,0.0752043,0.0720084,0.0689029,0.0659373,0.0630738
3.59e-05,27.7054,26.9566,25.9193,24.8783,23.9423,23.0205,21.4987,20.9343,20.3983,19.4651,19.1813,18.6443,18.4,18.3724,17.6787,16.413,14.2299,11.3633,7.63559,4.95513,4.29336,4.02284,3.68273,3.50456,3.27833,3.08688,2.9217,2.7768,2.6431,2.49711,2.39612,2.2855,2.15632,2.07783,1.97143,1.87582,1.78999,1.7113,1.64014,1.57477,1.49524,1.44115,1.37458,1.31432,1.25882,1.19646,1.15084,1.09942,1.05156,1.00749,0.959536,0.915653,0.882337,0.83933,0.80568,0.769801,0.736986,0.706862,0.675433,0.646561,0.616322,0.588597,0.563852,0.541105,0.515677,0.49455,0.473224,0.451963,0.432529,0.414698,0.396969,0.379497,0.363499,0.347789,0.332463,0.318431,0.304764,0.291516,0.278727,0.266423,0.25516,0.244315,0.2339,0.223506,0.213997,0.204915,0.195935,0.187417,0.179342,0.17169,0.164216,0.15716,0.150498,0.143862,0.137786,0.13177,0.126125,0.120702,0.115505,0.110534,0.105787,0.101177,0.0968733,0.0926359,0.0886884,0.0848245,0.0811739,0.0777243,0.0743722,0.0711712,0.0680805
4.48e-05,27.8187,27.0553,26.0218,24.9856,24.0623,23.1543,21.6815,21.1634,20.6771,19.8701,19.7109,19.438,19.5479,19.6918,18.9516,17.5768,15.2999,12.7584,9.27553,5.95228,4.73796,4.40264,3.99942,3.7968,3.54379,3.33222,3.15108,2.993,2.84737,2.68939,2.58012,2.46057,2.32115,2.23649,2.1218,2.01878,1.92634,1.84162,1.76501,1.69465,1.60907,1.55086,1.47922,1.41437,1.35465,1.28755,1.23843,1.18304,1.13154,1.08413,1.03253,0.985308,0.949459,0.903184,0.866976,0.828368,0.793058,0.760641,0.726822,0.695755,0.66324,0.63336,0.606734,0.582256,0.554895,0.532161,0.509214,0.486335,0.465423,0.446236,0.427159,0.408359,0.391143,0.374239,0.357747,0.342648,0.327942,0.313686,0.299924,0.286685,0.274565,0.262895,0.251689,0.240504,0.230272,0.220499,0.210836,0.20167,0.192981,0.184747,0.176704,0.169112,0.161944,0.154803,0.148265,0.141791,0.135717,0.129882,0.124289,0.11894,0.113833,0.108871,0.104241,0.099681,0.0954333,0.0912755,0.0873473,0.0836353,0.0800283,0.0765839,0.0732581
5.61e-05,27.9278,27.1503,26.1203,25.0886,24.1772,23.2822,21.8561,21.3816,20.9419,20.252,20.2039,20.166,20.6263,20.9598,20.3239,18.8473,16.3103,13.7412,11.1162,8.17566,5.37402,4.89206,4.37625,4.13716,3.84667,3.60835,3.40678,3.23228,3.07177,2.89984,2.78084,2.65093,2.49979,2.40814,2.28414,2.17286,2.0731,1.98172,1.89915,1.82334,1.73115,1.66846,1.59134,1.52152,1.45724,1.38503,1.33215,1.27245,1.21705,1.16604,1.11053,1.05974,1.02117,0.971398,0.932451,0.890924,0.852944,0.818078,0.781703,0.748289,0.713335,0.681405,0.652758,0.626424,0.596987,0.572529,0.547841,0.523227,0.500729,0.480086,0.459562,0.439335,0.420814,0.402627,0.384885,0.36864,0.352818,0.337481,0.322676,0.308432,0.295393,0.282838,0.270781,0.258748,0.247739,0.237225,0.226829,0.216968,0.20762,0.198761,0.190109,0.181941,0.174228,0.166546,0.159512,0.152547,0.146012,0.139734,0.133717,0.127963,0.122468,0.11713,0.112148,0.107242,0.102672,0.0981993,0.0939731,0.0899796,0.086099,0.0823933,0.0788152
7.01e-05,28.0346,27.2433,26.2168,25.1895,24.2898,23.4074,22.0264,21.5939,21.1993,20.6211,20.6733,20.8463,21.5912,22.0721,21.7874,20.3184,17.3849,14.6479,12.1579,9.66695,6.41494,5.60884,4.85499,4.55692,4.21065,3.93484,3.70581,3.5099,3.33006,3.14113,3.01021,2.86773,2.70258,2.60264,2.46769,2.34679,2.23854,2.13948,2.05006,1.96802,1.8683,1.80053,1.71717,1.64174,1.5723,1.49432,1.43718,1.37261,1.31281,1.25777,1.19786,1.14306,1.10145,1.04774,1.00573,0.960927,0.919956,0.882344,0.843107,0.807064,0.769379,0.73489,0.703995,0.675594,0.643847,0.617469,0.590842,0.564296,0.540032,0.517769,0.495634,0.47382,0.453845,0.434231,0.415096,0.397576,0.380512,0.363971,0.348003,0.332642,0.318579,0.305039,0.292035,0.279058,0.267185,0.255846,0.244633,0.233999,0.223917,0.214362,0.205031,0.196222,0.187904,0.179618,0.172032,0.164521,0.157473,0.150702,0.144213,0.138007,0.13208,0.126324,0.120951,0.11566,0.110732,0.105907,0.101349,0.0970424,0.0928571,0.0888605,0.0850016
8.76e-05,28.1392,27.3345,26.3114,25.2885,24.4001,23.53,22.1929,21.801,21.4497,20.9789,21.1212,21.4823,22.4366,23.0134,23.0715,21.8483,18.7044,15.5451,13.0299,10.8185,7.83777,6.65582,5.50232,5.10248,4.66803,4.33682,4.06908,3.844,3.63809,3.42759,3.28147,3.12319,2.94068,2.83057,2.68228,2.54975,2.43134,2.32312,2.22557,2.13615,2.02756,1.95381,1.86314,1.78114,1.70568,1.62095,1.55885,1.48859,1.42367,1.36393,1.29893,1.23946,1.19432,1.13606,1.09049,1.0419,0.99746,0.95667,0.914119,0.875033,0.834187,0.796598,0.763109,0.732323,0.69791,0.669317,0.640454,0.611679,0.585378,0.561246,0.537252,0.513606,0.491953,0.470693,0.449951,0.430959,0.412463,0.394533,0.377225,0.360573,0.34533,0.330652,0.316557,0.30249,0.28962,0.277329,0.265175,0.253647,0.242719,0.232362,0.222247,0.212698,0.203682,0.194701,0.186478,0.178335,0.170696,0.163356,0.156323,0.149595,0.143171,0.136931,0.131107,0.125372,0.12003,0.1148,0.109859,0.105191,0.100654,0.096322,0.0921391
