,0.343376,0.393362,0.421925,0.443347,0.493333,0.521896,0.571882,0.593304,0.64329,0.671853,0.700416,0.764683,0.793246,0.82895,0.864654,0.900358,0.936062,0.978907,1.01699,1.05508,1.10268,1.15029,1.19789,1.2455,1.30262,1.35975,1.41688,1.474,1.53589,1.59302,1.66442,1.73583,1.80724,1.87865,1.96434,2.05003,2.13572,2.22141,2.32138,2.40707,2.52132,2.62129,2.73554,2.8498,2.96405,3.09258,3.22112,3.36393,3.49247,3.64957,3.79238,3.96376,4.12086,4.29224,4.4779,4.66356,4.8635,5.06344,5.26339,5.49189,5.7204,5.97747,6.23454,6.4916,6.74867,7.03431,7.3485,7.63413,7.97689,8.29109,8.66241,9.00517,9.40505,9.77637,10.2048,10.6333,11.0903,11.5473
1.95e-06,0.341254,12.3955,11.4425,9.5757,3.71612,1.03419,0.141807,0.0775286,0.0203329,0.0117424,0.00722747,0.00291719,0.00192236,0.00132994,0.000958241,0.000676171,0.000521763,0.000394516,0.000300202,0.000245855,0.000196023,0.000153726,0.000128107,0.000105067,8.78292e-05,7.46221e-05,6.42915e-05,5.48573e-05,4.76494e-05,4.13468e-05,3.63076e-05,3.22126e-05,2.88371e-05,2.55118e-05,2.27919e-05,2.05357e-05,1.83548e-05,1.67879e-05,1.52367e-05,1.37519e-05,1.26519e-05,1.15754e-05,1.06542e-05,9.76667e-06,9.00596e-06,8.34782e-06,7.71437e-06,7.16501e-06,6.63994e-06,6.18292e-06,5.78195e-06,5.39748e-06,5.03258e-06,4.71218e-06,4.42881e-06,4.1583e-06,3.90192e-06,3.68511e-06,3.4684e-06,3.27529e-06,3.08179e-06,2.90953e-06,2.75529e-06,2.60184e-06,2.46444e-06,2.32905e-06,2.20772e-06,2.08901e-06,1.98241e-06,1.8862e-06,1.79205e-06,1.70071e-06,1.61832e-06,1.53857e-06,1.46642e-06,1.39668e-06,1.32963e-06,2.28195e-06
2.58e-06,0.454126,12.8112,11.8074,10.0172,4.97657,1.44892,0.189032,0.102925,0.0268877,0.0155176,0.00954768,0.00385212,0.00253816,0.00175583,0.00126504,0.000892627,0.000688773,0.000520788,0.000396282,0.00032454,0.000258758,0.000202922,0.000169103,0.000138689,0.000115936,9.85018e-05,8.48655e-05,7.24124e-05,6.28976e-05,5.45782e-05,4.79263e-05,4.25208e-05,3.80651e-05,3.36757e-05,3.00854e-05,2.71072e-05,2.42284e-05,2.21601e-05,2.01125e-05,1.81525e-05,1.67005e-05,1.52795e-05,1.40636e-05,1.2892e-05,1.18879e-05,1.10191e-05,1.0183e-05,9.45786e-06,8.76475e-06,8.16148e-06,7.63219e-06,7.12468e-06,6.64302e-06,6.22008e-06,5.84604e-06,5.48898e-06,5.15054e-06,4.86435e-06,4.5783e-06,4.32338e-06,4.06794e-06,3.84058e-06,3.63698e-06,3.43442e-06,3.25307e-06,3.07436e-06,2.91421e-06,2.75749e-06,2.61679e-06,2.48979e-06,2.3655e-06,2.24494e-06,2.13618e-06,2.03091e-06,1.93567e-06,1.84362e-06,1.75512e-06,3.01218e-06
3.4e-06,0.605969,13.1702,12.1242,10.3914,6.07123,2.07074,0.25283,0.136902,0.0355761,0.0205143,0.0126159,0.00508729,0.00335149,0.00231824,0.00167013,0.00117841,0.000909263,0.000687486,0.000523119,0.00042841,0.000341572,0.000267864,0.000223221,0.000183074,0.000153038,0.000130025,0.000112024,9.55852e-05,8.30252e-05,7.20435e-05,6.32633e-05,5.61277e-05,5.02462e-05,4.44522e-05,3.97129e-05,3.57817e-05,3.19816e-05,2.92514e-05,2.65486e-05,2.39614e-05,2.20447e-05,2.01691e-05,1.8564e-05,1.70175e-05,1.56921e-05,1.45453e-05,1.34416e-05,1.24844e-05,1.15695e-05,1.07732e-05,1.00745e-05,9.40457e-06,8.7688e-06,8.21053e-06,7.71676e-06,7.24546e-06,6.79873e-06,6.42096e-06,6.04336e-06,5.70686e-06,5.3697e-06,5.06958e-06,4.80082e-06,4.53344e-06,4.29404e-06,4.05815e-06,3.84675e-06,3.63988e-06,3.45416e-06,3.28653e-06,3.12247e-06,2.96332e-06,2.81976e-06,2.68081e-06,2.55509e-06,2.43358e-06,2.31676e-06,3.97608e-06
4.49e-06,0.81154,13.4842,12.4028,10.7139,6.92119,2.9978,0.339714,0.182563,0.0471087,0.0271331,0.0166756,0.00671956,0.00442592,0.00306102,0.00220507,0.00155574,0.00120037,0.000907565,0.000690565,0.000565533,0.000450895,0.000353594,0.000294661,0.000241663,0.000202014,0.000171635,0.000147874,0.000126174,0.000109595,9.5099e-05,8.35082e-05,7.40896e-05,6.63254e-05,5.86772e-05,5.24214e-05,4.72323e-05,4.2216e-05,3.86121e-05,3.50444e-05,3.16292e-05,2.90991e-05,2.66233e-05,2.45046e-05,2.24632e-05,2.07136e-05,1.91999e-05,1.7743e-05,1.64794e-05,1.52718e-05,1.42206e-05,1.32984e-05,1.24141e-05,1.15748e-05,1.08379e-05,1.01862e-05,9.56403e-06,8.97434e-06,8.47569e-06,7.97729e-06,7.53309e-06,7.08803e-06,6.69186e-06,6.33711e-06,5.98416e-06,5.66816e-06,5.35678e-06,5.07773e-06,4.80467e-06,4.5595e-06,4.33823e-06,4.12168e-06,3.91159e-06,3.7221e-06,3.53867e-06,3.37273e-06,3.21234e-06,3.05813e-06,5.24845e-06
5.93e-06,1.09222,13.7617,12.6503,10.9957,7.58282,4.19611,0.459366,0.244309,0.0624443,0.0359108,0.0220516,0.0088774,0.00584564,0.00404221,0.00291154,0.002054,0.00158475,0.00119813,0.000911627,0.000746559,0.000595217,0.000466766,0.000388968,0.000319006,0.000266666,0.000226564,0.000195198,0.000166553,0.000144668,0.000125532,0.000110233,9.77992e-05,8.75509e-05,7.74547e-05,6.91968e-05,6.23469e-05,5.57257e-05,5.09682e-05,4.6259e-05,4.17509e-05,3.8411e-05,3.5143e-05,3.23463e-05,2.96516e-05,2.73421e-05,2.5344e-05,2.34208e-05,2.1753e-05,2.01589e-05,1.87713e-05,1.75539e-05,1.63867e-05,1.52789e-05,1.43061e-05,1.34458e-05,1.26246e-05,1.18462e-05,1.1188e-05,1.053e-05,9.94371e-06,9.35623e-06,8.8333e-06,8.36501e-06,7.89912e-06,7.48199e-06,7.07098e-06,6.70262e-06,6.34217e-06,6.01856e-06,5.72648e-06,5.44063e-06,5.16332e-06,4.91318e-06,4.67106e-06,4.45201e-06,4.24029e-06,4.03674e-06,6.92799e-06
7.83e-06,1.47987,14.0092,12.8719,11.2449,8.11287,5.34925,0.626734,0.328516,0.0828869,0.0475694,0.0291777,0.0117314,0.0077222,0.00533861,0.00384475,0.00271202,0.0020923,0.00158178,0.00120349,0.000985557,0.000785748,0.000616169,0.000513464,0.000421106,0.000352012,0.000299075,0.000257668,0.000219855,0.000190966,0.000165706,0.000145509,0.000129097,0.000115569,0.000102242,9.13409e-05,8.22989e-05,7.35586e-05,6.72792e-05,6.10625e-05,5.51117e-05,5.07032e-05,4.63891e-05,4.26974e-05,3.91404e-05,3.60917e-05,3.34543e-05,3.09156e-05,2.87142e-05,2.66099e-05,2.47783e-05,2.31713e-05,2.16305e-05,2.01682e-05,1.88842e-05,1.77485e-05,1.66645e-05,1.5637e-05,1.47682e-05,1.38997e-05,1.31258e-05,1.23503e-05,1.166e-05,1.10419e-05,1.04269e-05,9.87627e-06,9.33372e-06,8.8475e-06,8.3717e-06,7.94453e-06,7.55898e-06,7.18165e-06,6.81561e-06,6.48542e-06,6.16582e-06,5.87668e-06,5.5972e-06,5.32851e-06,9.14497e-06
1.03e-05,2.02337,14.2317,13.0719,11.4675,8.54997,6.2637,0.866072,0.444716,0.110227,0.0630859,0.0386367,0.0155087,0.0102037,0.007052,0.00507767,0.00358116,0.0027626,0.00208838,0.00158885,0.0013011,0.00103729,0.00081341,0.000677819,0.000555891,0.000464678,0.000394794,0.000340135,0.000290218,0.000252082,0.000218738,0.000192077,0.000170412,0.000152554,0.000134962,0.000120572,0.000108636,9.70987e-05,8.88093e-05,8.06033e-05,7.27482e-05,6.69288e-05,6.12341e-05,5.6361e-05,5.16658e-05,4.76417e-05,4.41601e-05,4.0809e-05,3.79028e-05,3.51252e-05,3.27076e-05,3.05863e-05,2.85524e-05,2.66222e-05,2.49272e-05,2.34281e-05,2.19973e-05,2.06409e-05,1.94941e-05,1.83477e-05,1.73262e-05,1.63024e-05,1.53913e-05,1.45753e-05,1.37635e-05,1.30367e-05,1.23206e-05,1.16788e-05,1.10507e-05,1.04868e-05,9.9779e-06,9.47983e-06,8.99664e-06,8.5608e-06,8.13892e-06,7.75725e-06,7.38834e-06,7.03366e-06,1.20715e-05
1.36e-05,2.79977,14.4331,13.2535,11.6679,8.91927,6.9694,1.21962,0.60776,0.146954,0.083794,0.0512155,0.020512,0.0134871,0.00931743,0.00670709,0.00472939,0.00364796,0.00275743,0.00209773,0.00171774,0.00136941,0.00107382,0.000894799,0.000733832,0.000613414,0.000521158,0.000449,0.000383104,0.000332761,0.000288743,0.000253549,0.00022495,0.000201376,0.000178154,0.000159159,0.000143403,0.000128173,0.000117231,0.000106398,9.60292e-05,8.83473e-05,8.08303e-05,7.43975e-05,6.81997e-05,6.28876e-05,5.82918e-05,5.38684e-05,5.00325e-05,4.63658e-05,4.31743e-05,4.03745e-05,3.76895e-05,3.51416e-05,3.29043e-05,3.09256e-05,2.90367e-05,2.72464e-05,2.57324e-05,2.42192e-05,2.28706e-05,2.15194e-05,2.03167e-05,1.92395e-05,1.81681e-05,1.72086e-05,1.62633e-05,1.54161e-05,1.4587e-05,1.38427e-05,1.31709e-05,1.25135e-05,1.18756e-05,1.13003e-05,1.07434e-05,1.02396e-05,9.75266e-06,9.28449e-06,1.59345e-05
1.8e-05,3.92911,14.6164,13.4194,11.8497,9.23752,7.52916,1.76193,0.842073,0.196592,0.111534,0.0679843,0.027147,0.0178349,0.0123144,0.00886132,0.00624673,0.00481764,0.00364112,0.00276976,0.00226793,0.00180796,0.00141764,0.00118128,0.000968757,0.000809774,0.000687978,0.000592717,0.000505726,0.000439266,0.000381158,0.000334698,0.000296944,0.000265825,0.00023517,0.000210096,0.000189297,0.000169192,0.000154747,0.000140448,0.000126761,0.000116621,0.000106698,9.82065e-05,9.00251e-05,8.30129e-05,7.69466e-05,7.11073e-05,6.60436e-05,6.12038e-05,5.69909e-05,5.3295e-05,4.97509e-05,4.63875e-05,4.3434e-05,4.08221e-05,3.83288e-05,3.59656e-05,3.39672e-05,3.19696e-05,3.01894e-05,2.84059e-05,2.68182e-05,2.53965e-05,2.3982e-05,2.27156e-05,2.14677e-05,2.03493e-05,1.9255e-05,1.82726e-05,1.73858e-05,1.65179e-05,1.56759e-05,1.49166e-05,1.41815e-05,1.35164e-05,1.28736e-05,1.22556e-05,2.10338e-05
2.38e-05,5.56497,14.7841,13.5717,12.0157,9.51623,7.98781,2.61641,1.19096,0.264249,0.14888,0.0904132,0.035959,0.0235978,0.0162819,0.0117108,0.00825251,0.00636332,0.00480857,0.0036574,0.00299454,0.00238705,0.00187163,0.00155953,0.00127892,0.00106902,0.000908214,0.000782451,0.000667603,0.000579867,0.000503156,0.000441822,0.000391984,0.000350903,0.000310435,0.000277335,0.000249879,0.000223339,0.000204272,0.000185396,0.000167328,0.000153942,0.000140844,0.000129635,0.000118835,0.000109579,0.000101571,9.38632e-05,8.71789e-05,8.07901e-05,7.5229e-05,7.03501e-05,6.56719e-05,6.12321e-05,5.73337e-05,5.38858e-05,5.05945e-05,4.74751e-05,4.4837e-05,4.22003e-05,3.98505e-05,3.74962e-05,3.54003e-05,3.35236e-05,3.16564e-05,2.99848e-05,2.83376e-05,2.68613e-05,2.54169e-05,2.41199e-05,2.29493e-05,2.18038e-05,2.06925e-05,1.969e-05,1.87197e-05,1.78418e-05,1.69933e-05,1.61775e-05,2.77651e-05
3.14e-05,7.72465,14.9383,13.7122,12.1681,9.76361,8.37416,3.82181,1.73523,0.357563,0.199513,0.12055,0.0476867,0.0312472,0.0215393,0.0154826,0.0109053,0.00840669,0.00635134,0.00483009,0.00395436,0.00315191,0.00247117,0.00205901,0.00168847,0.00141132,0.001199,0.00103295,0.000881328,0.000765494,0.000664219,0.00058325,0.000517452,0.00046322,0.000409797,0.000366101,0.000329856,0.000294821,0.000269651,0.000244733,0.000220881,0.000203211,0.00018592,0.000171124,0.000156868,0.000144648,0.000134077,0.000123903,0.000115079,0.000106646,9.93049e-05,9.28645e-05,8.66889e-05,8.08284e-05,7.5682e-05,7.11307e-05,6.67862e-05,6.26683e-05,5.9186e-05,5.57056e-05,5.26037e-05,4.94958e-05,4.67293e-05,4.4252e-05,4.17874e-05,3.95807e-05,3.74062e-05,3.54576e-05,3.35508e-05,3.18388e-05,3.02936e-05,2.87815e-05,2.73144e-05,2.59911e-05,2.47103e-05,2.35515e-05,2.24315e-05,2.13547e-05,3.66509e-05
4.14e-05,9.9865,15.0806,13.8423,12.3088,9.98567,8.70694,5.02625,2.61738,0.488472,0.268828,0.161294,0.0633366,0.0414191,0.0285145,0.0204796,0.0144159,0.0111091,0.00839077,0.00637972,0.00522244,0.00416223,0.003263,0.00271864,0.00222928,0.0018633,0.00158294,0.0013637,0.0011635,0.00101056,0.000876852,0.000769954,0.000683093,0.000611496,0.000540969,0.000483285,0.000435434,0.000389184,0.000355956,0.000323062,0.000291576,0.000268249,0.000245424,0.000225891,0.000207072,0.000190942,0.000176988,0.000163556,0.000151909,0.000140776,0.000131086,0.000122584,0.000114432,0.000106696,9.99025e-05,9.38946e-05,8.81595e-05,8.27238e-05,7.81271e-05,7.35327e-05,6.94381e-05,6.53356e-05,6.16838e-05,5.84135e-05,5.51602e-05,5.22473e-05,4.93771e-05,4.68048e-05,4.42877e-05,4.20279e-05,3.99882e-05,3.79921e-05,3.60556e-05,3.43089e-05,3.26181e-05,3.10884e-05,2.961e-05,2.81885e-05,4.83804e-05
5.47e-05,11.8836,15.2124,13.9632,12.4393,10.1869,8.9988,5.9672,3.89059,0.676823,0.365051,0.216861,0.0842991,0.0549786,0.0377848,0.027108,0.0190658,0.0146857,0.0110881,0.00842827,0.00689834,0.00549715,0.00430902,0.00358991,0.00294355,0.00246018,0.00208995,0.00180043,0.00153607,0.00133414,0.0011576,0.00101646,0.000901778,0.000807258,0.000714144,0.000637985,0.000574818,0.000513759,0.000469893,0.00042647,0.000384903,0.000354109,0.000323977,0.000298192,0.000273348,0.000252056,0.000233634,0.000215904,0.000200528,0.000185832,0.00017304,0.000161817,0.000151056,0.000140843,0.000131876,0.000123945,0.000116374,0.000109199,0.000103131,9.70661e-05,9.16612e-05,8.62456e-05,8.1425e-05,7.71081e-05,7.28135e-05,6.89683e-05,6.51795e-05,6.1784e-05,5.84612e-05,5.54782e-05,5.27857e-05,5.01508e-05,4.75945e-05,4.52888e-05,4.30569e-05,4.10378e-05,3.90861e-05,3.72097e-05,6.38647e-05
7.22e-05,13.3539,15.3349,14.076,12.5608,10.3709,9.25858,6.6861,5.1347,0.958636,0.501383,0.293585,0.11252,0.073114,0.0501331,0.0359141,0.0252313,0.0194231,0.0146577,0.0111376,0.00911405,0.00726147,0.00569116,0.00474095,0.00388703,0.00324853,0.00275953,0.00237717,0.00202807,0.00176141,0.0015283,0.00134194,0.00119052,0.00106572,0.000942783,0.000842237,0.00075884,0.000678228,0.000620316,0.000562985,0.000508113,0.000467457,0.000427679,0.000393639,0.000360844,0.000332734,0.000308415,0.000285009,0.00026471,0.00024531,0.000228424,0.000213608,0.000199403,0.000185922,0.000174084,0.000163614,0.00015362,0.000144148,0.000136138,0.000128132,0.000120997,0.000113848,0.000107485,0.000101786,9.61169e-05,9.10411e-05,8.60397e-05,8.15575e-05,7.71713e-05,7.32334e-05,6.96793e-05,6.6201e-05,6.28266e-05,5.9783e-05,5.68368e-05,5.41714e-05,5.15951e-05,4.91182e-05,8.43056e-05
9.53e-05,14.4993,15.4492,14.1815,12.6743,10.5402,9.49271,7.2581,6.08344,1.4087,0.700707,0.401456,0.15078,0.09748,0.0666316,0.0476388,0.0334184,0.0257049,0.0193857,0.0147231,0.0120449,0.00959427,0.00751799,0.00626202,0.00513357,0.00428998,0.00364399,0.00313893,0.00267785,0.00232567,0.00201782,0.00177173,0.00157178,0.00140699,0.00124467,0.00111191,0.0010018,0.000895372,0.000818911,0.000743224,0.000670775,0.000617108,0.00056459,0.00051965,0.00047635,0.000439243,0.000407139,0.00037624,0.000349441,0.000323831,0.000301539,0.000281981,0.000263228,0.00024543,0.000229803,0.000215982,0.00020279,0.000190286,0.000179712,0.000169143,0.000159724,0.000150287,0.000141886,0.000134364,0.00012688,0.00012018,0.000113577,0.000107661,0.00010187,9.66721e-05,9.19805e-05,8.7389e-05,8.29345e-05,7.89166e-05,7.50274e-05,7.1509e-05,6.81081e-05,6.48384e-05,0.000111291
0.000126,15.4144,15.5561,14.2806,12.7808,10.6971,9.70593,7.73174,6.80597,2.20481,1.00762,0.557375,0.203169,0.130422,0.0887675,0.0632948,0.044312,0.0340473,0.025655,0.0194721,0.0159244,0.0126805,0.00993365,0.00827283,0.00678105,0.00566612,0.00481252,0.00414524,0.00353614,0.00307095,0.00266435,0.00233934,0.00207528,0.00185766,0.00164331,0.00146801,0.00132262,0.00118209,0.00108113,0.000981199,0.000885547,0.000814688,0.00074535,0.000686019,0.000628855,0.000579863,0.000537477,0.000496685,0.000461308,0.000427497,0.000398066,0.000372247,0.000347489,0.000323995,0.000303365,0.000285119,0.000267702,0.000251195,0.000237237,0.000223283,0.00021085,0.000198392,0.000187303,0.000177372,0.000167493,0.000158647,0.000149931,0.00014212,0.000134477,0.000127614,0.000121421,0.00011536,0.00010948,0.000104176,9.90414e-05,9.43968e-05,8.99073e-05,8.55912e-05,0.000146918
0.000166,16.1643,15.6563,14.3737,12.8811,10.8434,9.90189,8.13655,7.38405,3.69755,1.52757,0.793199,0.275937,0.17535,0.118636,0.0842817,0.0588446,0.0451482,0.0339802,0.0257691,0.0210643,0.0167662,0.0131297,0.0109321,0.00895919,0.00748508,0.00635679,0.00547492,0.00467009,0.00405548,0.00351835,0.00308904,0.00274027,0.00245285,0.00216977,0.00193826,0.00174626,0.00156069,0.00142738,0.00129543,0.00116913,0.00107557,0.000984014,0.000905677,0.000830205,0.000765523,0.000709563,0.000655703,0.000608997,0.000564358,0.000525504,0.000491418,0.000458733,0.000427716,0.000400479,0.000376393,0.0003534,0.000331606,0.000313178,0.000294759,0.000278344,0.000261898,0.000247259,0.000234149,0.000221106,0.00020943,0.000197923,0.000187612,0.000177522,0.000168462,0.000160287,0.000152285,0.000144522,0.000137521,0.000130743,0.000124612,0.000118685,0.000112987,0.000193954
0.000219,16.7921,15.7505,14.4616,12.9757,10.9804,10.0834,8.49109,7.86684,5.39681,2.59974,1.18165,0.379209,0.2374,0.159262,0.112568,0.078303,0.0599603,0.045058,0.0341313,0.0278822,0.0221804,0.0173615,0.0144516,0.0118405,0.00989053,0.00839844,0.00723253,0.00616872,0.00535646,0.00464671,0.0040795,0.00361874,0.00323906,0.00286514,0.00255937,0.00230579,0.00206071,0.00188466,0.0017104,0.00154361,0.00142007,0.00129918,0.00119574,0.00109609,0.00101068,0.000936789,0.000865676,0.000804009,0.000745071,0.000693772,0.000648765,0.000605613,0.000564663,0.000528703,0.000496901,0.000466545,0.000437775,0.000413445,0.000389129,0.000367458,0.000345745,0.000326417,0.00030911,0.000291891,0.000276476,0.000261286,0.000247673,0.000234352,0.000222393,0.000211599,0.000201036,0.000190788,0.000181544,0.000172597,0.000164502,0.000156678,0.000149156,0.000256061
0.000289,17.3272,15.8392,14.5447,13.0652,11.1094,10.2527,8.80763,8.28325,6.58772,4.971,1.96055,0.530862,0.324701,0.21515,0.15098,0.104485,0.079796,0.0598375,0.0452575,0.0369404,0.0293643,0.0229702,0.0191132,0.0156546,0.0130732,0.0110989,0.00955679,0.00814999,0.00707615,0.00613797,0.00538835,0.00477949,0.00427782,0.00378381,0.00337986,0.00304489,0.00272116,0.00248864,0.00225848,0.00203821,0.00187504,0.00171539,0.0015788,0.0014472,0.00133441,0.00123685,0.00114294,0.00106152,0.000983694,0.000915957,0.000856533,0.000799558,0.000745486,0.00069801,0.000656021,0.000615942,0.000577954,0.000545832,0.000513728,0.000485116,0.000456448,0.000430932,0.000408082,0.00038535,0.000364996,0.000344943,0.000326971,0.000309384,0.000293596,0.000279345,0.000265399,0.00025187,0.000239666,0.000227855,0.000217168,0.000206839,0.000196909,0.00033807
0.000382,17.7898,15.923,14.6234,13.1502,11.2313,10.4116,9.09462,8.65134,7.4561,6.82795,5.37726,0.767306,0.45113,0.293322,0.203698,0.139955,0.106493,0.0796277,0.0601015,0.0490013,0.0389123,0.0304138,0.0252943,0.0207081,0.0172879,0.0146735,0.0126322,0.0107708,0.00935031,0.00810971,0.00711857,0.00631372,0.00565069,0.00499781,0.00446403,0.00402144,0.00359374,0.00328655,0.00298251,0.00269155,0.00247602,0.00226516,0.00208474,0.00191094,0.00176199,0.00163313,0.00150913,0.00140159,0.00129883,0.00120938,0.00113091,0.00105567,0.000984274,0.000921582,0.00086614,0.000813219,0.000763061,0.000720647,0.000678256,0.000640479,0.000602628,0.000568936,0.000538768,0.000508753,0.000481882,0.000455404,0.000431676,0.000408456,0.00038761,0.000368796,0.000350384,0.000332521,0.00031641,0.000300814,0.000286705,0.000273069,0.000259958,0.000446374
0.000504,18.1946,16.0023,14.6981,13.2311,11.3471,10.5615,9.35812,8.98291,8.14861,8.00499,8.13891,1.1869,0.643386,0.405487,0.277182,0.188475,0.142674,0.106259,0.079977,0.0651067,0.0516318,0.0403101,0.0335026,0.0274121,0.0228746,0.0194089,0.0167045,0.0142398,0.0123595,0.010718,0.00940692,0.0083425,0.00746579,0.00660265,0.00589706,0.00531208,0.00474688,0.00434094,0.00393921,0.00355477,0.00327004,0.00299147,0.00275313,0.00252354,0.00232679,0.0021566,0.00199281,0.00185079,0.00171506,0.00159693,0.00149329,0.00139393,0.00129964,0.00121686,0.00114364,0.00107376,0.00100752,0.000951511,0.000895535,0.00084565,0.000795671,0.000751183,0.000711346,0.000671715,0.000636232,0.000601272,0.00056994,0.000539281,0.000511757,0.000486916,0.000462604,0.00043902,0.000417748,0.000397156,0.000378528,0.000360523,0.000343213,0.000589425
0.000665,18.5524,16.0774,14.7692,13.3082,11.4574,10.7036,9.6026,9.2861,8.73408,8.89812,9.46773,9.42955,0.965746,0.573328,0.382054,0.255774,0.192192,0.142344,0.106722,0.0866982,0.0686284,0.053499,0.0444246,0.03632,0.0302905,0.0256899,0.0221028,0.0188356,0.0163446,0.0141708,0.0124354,0.0110268,0.00986687,0.00872522,0.00779209,0.00701863,0.00627137,0.00573477,0.00520378,0.00469569,0.00431939,0.00395129,0.00363637,0.00333302,0.00307308,0.00284823,0.00263186,0.00244424,0.00226495,0.0021089,0.00197202,0.00184077,0.00171624,0.00160689,0.00151019,0.00141789,0.00133042,0.00125645,0.00118252,0.00111664,0.00105064,0.000991887,0.00093928,0.000886944,0.000840089,0.000793921,0.000752547,0.000712063,0.000675717,0.000642913,0.000610811,0.000579668,0.000551579,0.000524389,0.000499791,0.000476016,0.000453159,0.000778415
0.000878,18.8714,16.1487,14.8369,13.3819,11.5628,10.839,9.83141,9.56666,9.2482,9.63893,10.4163,10.7898,9.90285,0.845402,0.537549,0.351088,0.260927,0.191713,0.142958,0.115802,0.0914359,0.0711327,0.0589964,0.0481824,0.0401523,0.0340338,0.0292684,0.0249317,0.0216274,0.018746,0.0164467,0.0145811,0.0130454,0.0115342,0.0102995,0.00927621,0.0082878,0.00757812,0.00687595,0.00620422,0.00570673,0.00522013,0.00480391,0.00440298,0.00405944,0.0037623,0.00347638,0.00322848,0.00299158,0.00278541,0.00260457,0.00243117,0.00226666,0.00212221,0.00199448,0.00187255,0.00175701,0.0016593,0.00156165,0.00147464,0.00138746,0.00130986,0.00124038,0.00117125,0.00110937,0.0010484,0.000993756,0.000940288,0.000892287,0.000848966,0.00080657,0.000765443,0.000728347,0.000692441,0.000659957,0.000628561,0.000598377,0.00102815
0.00116,19.158,16.2166,14.9016,13.4525,11.6638,10.9685,10.0471,9.82887,9.71154,10.2831,11.1701,11.6299,11.0866,9.89042,0.78506,0.490629,0.358388,0.260212,0.192528,0.155328,0.122219,0.0948136,0.0785086,0.0640263,0.0532998,0.0451422,0.0387976,0.0330307,0.0286406,0.0248158,0.0217656,0.0192922,0.0172569,0.015255,0.0136198,0.012265,0.0109567,0.0100176,0.00908854,0.00819987,0.0075419,0.00689839,0.00634795,0.00581786,0.00536368,0.00497088,0.00459293,0.00426526,0.00395215,0.00367967,0.00344067,0.00321156,0.00299414,0.00280329,0.00263449,0.0024734,0.00232075,0.00219164,0.00206265,0.0019477,0.00183251,0.00173002,0.00163822,0.00154691,0.00146517,0.00138463,0.00131244,0.00124183,0.00117842,0.0011212,0.0010652,0.00101088,0.00096188,0.000914456,0.000871552,0.000830085,0.000790219,0.0013583
0.00153,19.417,16.2812,14.9634,13.5202,11.761,11.0928,10.2519,10.0759,10.1369,10.8588,11.8002,12.2653,11.8455,11.0643,9.65027,0.707342,0.501336,0.357266,0.261292,0.209584,0.1641,0.126809,0.104766,0.085273,0.0708861,0.0599729,0.0515014,0.0438136,0.0379684,0.0328818,0.028829,0.0255448,0.022844,0.0201887,0.0180209,0.0162254,0.0144922,0.0132484,0.0120183,0.0108419,0.00997105,0.00911946,0.00839121,0.00768991,0.00708914,0.00656964,0.0060698,0.00563651,0.00522252,0.00486228,0.0045463,0.00424342,0.00395603,0.00370375,0.00348066,0.00326776,0.00306598,0.00289538,0.00272491,0.00257298,0.00242079,0.00228534,0.00216406,0.00204342,0.0019354,0.00182899,0.00173362,0.00164032,0.00155655,0.00148096,0.00140698,0.00133521,0.00127049,0.00120784,0.00115116,0.00109638,0.00104372,0.00179493
0.00202,19.6524,16.3428,15.0226,13.5853,11.8547,11.2125,10.4472,10.3103,10.5329,11.3821,12.3432,12.7843,12.4265,11.8039,10.9015,8.65937,0.724086,0.499435,0.358691,0.285225,0.221738,0.170404,0.140342,0.113922,0.0945174,0.0798498,0.0684941,0.0582111,0.0504057,0.0436244,0.0382276,0.0338584,0.030268,0.0267406,0.0238626,0.02148,0.0191812,0.0175321,0.0159016,0.0143429,0.0131893,0.0120615,0.0110972,0.0101688,0.00937355,0.008686,0.00802461,0.00745132,0.0069036,0.00642709,0.00600915,0.00560856,0.0052285,0.00489489,0.00459989,0.00431838,0.00405163,0.00382607,0.0036007,0.0033999,0.00319872,0.00301967,0.00285937,0.0026999,0.00255715,0.0024165,0.00229047,0.00216716,0.00205647,0.00195657,0.00185881,0.00176397,0.00167844,0.00159565,0.00152076,0.00144838,0.0013788,0.00237277
0.00267,19.8674,16.4017,15.0794,13.648,11.9452,11.3281,10.6344,10.5339,10.9053,11.863,12.8208,13.2265,12.9044,12.3671,11.6525,10.4859,8.37868,0.720212,0.501296,0.393201,0.302407,0.230532,0.189015,0.152852,0.126473,0.106633,0.0913285,0.0775112,0.0670468,0.0579752,0.0507673,0.0449394,0.0401551,0.0354593,0.0316309,0.0284639,0.0254099,0.0232202,0.0210562,0.0189882,0.0174583,0.015963,0.0146848,0.0134545,0.012401,0.0114903,0.0106144,0.00985527,0.00913015,0.00849936,0.00794619,0.00741604,0.00691313,0.00647169,0.00608142,0.005709,0.00535613,0.00505777,0.00475968,0.00449408,0.00422803,0.00399127,0.00377929,0.00356842,0.00337968,0.00319372,0.0030271,0.00286407,0.00271772,0.00258566,0.00245642,0.00233106,0.002218,0.00210857,0.00200958,0.00191391,0.00182194,0.00313811
