3.29e-05,0.101312,0.158289,0.170284,0.154605,0.129338,0.0860116,0.0609407,0.0354277,0.0252892,0.0163781,0.0128917,0.0096133,0.00819187,0.00671178,0.00600302,0.00520238,0.00479012,0.00429657,0.00402912,0.00369536,0.00342245,0.00326638,0.00306263,0.00283512,0.00269002,0.00252273,0.00237903,0.00225385,0.00211794,0.00202243,0.00191634,0.00182239,0.00173839,0.00166271,0.00158107,0.00150783,0.00144164,0.00138147,0.00131773,0.00126789,0.00121457,0.00115912,0.00110873,0.0010627,0.00102046,0.000976904,0.000937005,0.000900314,0.000862846,0.000825134,0.000793651,0.000761721,0.000729728,0.000700347,0.000671099,0.000644221,0.000617597,0.000593102,0.00056894,0.000545257,0.000523478,0.000502173,0.000482539,0.000462343,0.000443774,0.000425778,0.000409189,0.000392374,0.000376215,0.000361336,0.000347017,0.000332734
3.79e-05,0.116664,0.182246,0.196073,0.178058,0.14898,0.0990783,0.0701991,0.0408106,0.0291318,0.0188665,0.0148505,0.011074,0.00943659,0.0077316,0.00691516,0.00599288,0.00551797,0.00494942,0.00464133,0.00425687,0.0039425,0.00376271,0.003528,0.00326592,0.00309877,0.00290607,0.00274052,0.00259633,0.00243976,0.00232974,0.00220753,0.0020993,0.00200255,0.00191537,0.00182132,0.00173695,0.0016607,0.00159138,0.00151797,0.00146055,0.00139912,0.00133526,0.0012772,0.00122418,0.00117552,0.00112534,0.00107939,0.00103712,0.000993954,0.000950517,0.000914247,0.000877465,0.000840612,0.000806766,0.000773075,0.000742111,0.000711443,0.000683227,0.000655393,0.000628112,0.00060302,0.000578477,0.000555861,0.000532596,0.000511206,0.000490477,0.000471366,0.000451997,0.000433381,0.000416242,0.000399746,0.000383294
4.35e-05,0.133844,0.209045,0.224927,0.204311,0.170973,0.113711,0.0805677,0.0468391,0.0334352,0.0216537,0.0170443,0.0127099,0.0108306,0.00887375,0.00793671,0.00687816,0.00633312,0.00568058,0.00532699,0.00488572,0.00452491,0.00431856,0.00404918,0.00374839,0.00355655,0.00333538,0.00314538,0.00297988,0.00280019,0.00267391,0.00253365,0.00240943,0.00229839,0.00219832,0.00209038,0.00199355,0.00190604,0.00182648,0.00174222,0.00167632,0.00160582,0.00153251,0.00146589,0.00140502,0.00134918,0.00129159,0.00123885,0.00119034,0.00114079,0.00109094,0.00104931,0.0010071,0.0009648,0.000925951,0.000887285,0.000851744,0.000816547,0.000784161,0.000752216,0.000720904,0.000692107,0.000663936,0.000637981,0.000611279,0.000586728,0.000562936,0.000541002,0.00051877,0.000497406,0.000477733,0.000458802,0.000439918
5.01e-05,0.154073,0.240586,0.258895,0.235233,0.196888,0.130955,0.0927868,0.0539436,0.0385068,0.0249382,0.0196296,0.0146378,0.0124734,0.0102198,0.00914059,0.0079215,0.00729377,0.00654225,0.00613503,0.00562683,0.0052113,0.00497364,0.0046634,0.00431698,0.00409603,0.00384132,0.0036225,0.00343191,0.00322495,0.00307952,0.00291798,0.00277492,0.00264703,0.00253179,0.00240748,0.00229596,0.00219517,0.00210354,0.0020065,0.00193061,0.00184941,0.00176498,0.00168825,0.00161816,0.00155385,0.00148752,0.00142677,0.0013709,0.00131385,0.00125643,0.00120848,0.00115986,0.00111115,0.00106641,0.00102188,0.000980948,0.000940411,0.000903113,0.000866321,0.000830259,0.000797095,0.000764654,0.000734758,0.000704007,0.000675731,0.000648329,0.000623069,0.000597466,0.00057286,0.000550204,0.0005284,0.000506651
5.76e-05,0.177034,0.276371,0.297441,0.270346,0.226327,0.150548,0.10667,0.062016,0.0442694,0.0286703,0.0225673,0.0168284,0.0143401,0.0117492,0.0105085,0.00910701,0.00838535,0.00752136,0.0070532,0.00646895,0.00599122,0.005718,0.00536133,0.00496306,0.00470906,0.00441623,0.00416466,0.00394553,0.00370762,0.00354042,0.00335471,0.00319023,0.0030432,0.00291071,0.0027678,0.00263958,0.00252372,0.00241837,0.0023068,0.00221956,0.00212621,0.00202914,0.00194093,0.00186034,0.00178641,0.00171015,0.00164031,0.00157608,0.00151049,0.00144447,0.00138936,0.00133346,0.00127745,0.00122602,0.00117482,0.00112776,0.00108116,0.00103828,0.00099598,0.000954523,0.000916392,0.000879097,0.000844728,0.000809373,0.000776866,0.000745363,0.000716321,0.000686885,0.000658597,0.00063255,0.000607483,0.00058248
6.62e-05,0.20333,0.317329,0.341572,0.310575,0.260072,0.17301,0.122588,0.0712716,0.0508767,0.0329495,0.0259356,0.01934,0.0164804,0.0135028,0.012077,0.0104663,0.00963692,0.00864399,0.00810595,0.0074345,0.00688547,0.00657147,0.00616157,0.00570386,0.00541195,0.00507541,0.00478629,0.00453446,0.00426103,0.00406887,0.00385544,0.00366642,0.00349744,0.00334519,0.00318094,0.00303358,0.00290042,0.00277935,0.00265113,0.00255086,0.00244358,0.00233203,0.00223064,0.00213803,0.00205306,0.00196542,0.00188515,0.00181134,0.00173595,0.00166008,0.00159674,0.0015325,0.00146814,0.00140902,0.00135018,0.0012961,0.00124254,0.00119326,0.00114465,0.001097,0.00105318,0.00101032,0.000970816,0.000930185,0.000892826,0.000856621,0.000823243,0.000789415,0.000756903,0.000726968,0.00069816,0.000669424
7.61e-05,0.233556,0.364375,0.39228,0.356839,0.298902,0.198861,0.140908,0.081925,0.0584819,0.037875,0.0298125,0.0222312,0.018944,0.0155213,0.0138824,0.0120309,0.0110776,0.00993619,0.00931772,0.00854591,0.00791481,0.00755388,0.0070827,0.00655657,0.00622102,0.00583416,0.00550182,0.00521235,0.00489804,0.00467716,0.00443183,0.00421454,0.00402031,0.00384529,0.00365649,0.0034871,0.00333403,0.00319486,0.00304748,0.00293222,0.00280889,0.00268067,0.00256412,0.00245767,0.00235999,0.00225925,0.00216698,0.00208213,0.00199547,0.00190827,0.00183545,0.00176161,0.00168762,0.00161967,0.00155204,0.00148987,0.0014283,0.00137165,0.00131577,0.001261,0.00121063,0.00116136,0.00111595,0.00106925,0.00102631,0.000984686,0.000946319,0.000907433,0.000870063,0.000835652,0.000802537,0.000769505
8.76e-05,0.268606,0.418887,0.451055,0.410516,0.343984,0.228883,0.162185,0.0942983,0.0673152,0.0435959,0.0343156,0.0255891,0.0218055,0.0178659,0.0159793,0.0138482,0.0127509,0.0114371,0.0107252,0.00983682,0.00911039,0.00869493,0.00815259,0.00754699,0.00716075,0.00671547,0.00633293,0.00599973,0.00563795,0.0053837,0.00510131,0.00485121,0.00462763,0.00442617,0.00420884,0.00401387,0.00383769,0.00367749,0.00350784,0.00337517,0.00323321,0.00308562,0.00295147,0.00282893,0.0027165,0.00260055,0.00249434,0.00239667,0.00229692,0.00219654,0.00211273,0.00202772,0.00194257,0.00186435,0.00178649,0.00171494,0.00164407,0.00157886,0.00151454,0.00145149,0.00139351,0.0013368,0.00128454,0.00123077,0.00118134,0.00113344,0.00108927,0.00104451,0.0010015,0.000961889,0.000923771,0.00088575
0.000101,0.309365,0.482215,0.519364,0.472974,0.396483,0.263854,0.186971,0.108714,0.0776066,0.0502611,0.039562,0.0295012,0.0251392,0.0205973,0.0184224,0.0159655,0.0147003,0.0131858,0.012365,0.0113408,0.0105033,0.0100244,0.00939911,0.00870093,0.00825563,0.00774226,0.00730125,0.00691711,0.0065,0.00620689,0.00588131,0.00559297,0.00533521,0.00510294,0.00485239,0.00462761,0.00442449,0.0042398,0.00404421,0.00389125,0.00372759,0.00355743,0.00340277,0.0032615,0.00313187,0.00299819,0.00287574,0.00276313,0.00264813,0.0025324,0.00243578,0.00233778,0.0022396,0.00214942,0.00205966,0.00197716,0.00189545,0.00182028,0.00174612,0.00167344,0.00160659,0.0015412,0.00148095,0.00141897,0.00136198,0.00130675,0.00125583,0.00120423,0.00115463,0.00110897,0.00106502,0.00102119
0.000116,0.354884,0.552858,0.595601,0.542775,0.455208,0.302987,0.21471,0.124847,0.0891248,0.0577208,0.0454339,0.03388,0.0288706,0.0236545,0.0211567,0.0183351,0.0168823,0.0151429,0.0142004,0.0130241,0.0120624,0.0115124,0.0107943,0.00999247,0.00948109,0.00889153,0.00838504,0.00794388,0.00746488,0.00712825,0.00675435,0.00642321,0.00612718,0.00586045,0.00557271,0.00531455,0.00508128,0.00486917,0.00464455,0.00446888,0.00428093,0.00408551,0.00390789,0.00374565,0.00359678,0.00344326,0.00330263,0.00317331,0.00304124,0.00290833,0.00279736,0.00268481,0.00257205,0.00246849,0.00236541,0.00227066,0.00217683,0.0020905,0.00200533,0.00192186,0.00184508,0.00176999,0.00170079,0.00162961,0.00156416,0.00150073,0.00144225,0.00138299,0.00132603,0.00127359,0.00122312,0.00117278
0.000133,0.406335,0.632601,0.681703,0.621731,0.521706,0.347318,0.246136,0.143128,0.102176,0.066174,0.0520875,0.0388416,0.0330986,0.0271186,0.0242552,0.0210204,0.0193548,0.0173607,0.0162802,0.0149317,0.0138291,0.0131985,0.0123752,0.011456,0.0108698,0.0101939,0.00961318,0.00910741,0.00855825,0.00817232,0.00774366,0.00736402,0.00702464,0.00671883,0.00638895,0.00609299,0.00582554,0.00558237,0.00532485,0.00512346,0.00490797,0.00468393,0.0044803,0.00429429,0.00412361,0.0039476,0.00378638,0.00363812,0.0034867,0.00333432,0.0032071,0.00307807,0.00294879,0.00283006,0.00271188,0.00260325,0.00249568,0.0023967,0.00229906,0.00220336,0.00211534,0.00202925,0.00194991,0.0018683,0.00179327,0.00172055,0.00165351,0.00158556,0.00152026,0.00146014,0.00140228,0.00134456
0.000153,0.466677,0.725974,0.782583,0.714409,0.599858,0.399445,0.283094,0.164629,0.117528,0.0761167,0.0599138,0.0446776,0.0380717,0.0311934,0.0278998,0.024179,0.0222632,0.0199695,0.0187266,0.0171755,0.0159072,0.0151818,0.0142349,0.0131775,0.0125032,0.0117257,0.0110578,0.0104761,0.00984437,0.00940043,0.00890738,0.00847066,0.00808027,0.00772854,0.00734908,0.00700863,0.00670099,0.0064213,0.0061251,0.00589342,0.00564554,0.00538785,0.00515359,0.00493963,0.00474331,0.00454084,0.00435542,0.00418488,0.0040107,0.00383541,0.00368907,0.00354064,0.00339194,0.00325537,0.00311942,0.0029945,0.00287075,0.00275688,0.00264456,0.00253449,0.00243324,0.0023342,0.00224296,0.00214908,0.00206277,0.00197912,0.00190201,0.00182386,0.00174874,0.00167957,0.00161302,0.00154663
0.000176,0.535814,0.832749,0.898024,0.820694,0.689619,0.459352,0.325575,0.189348,0.135177,0.0875482,0.0689119,0.0513875,0.0437896,0.0358782,0.03209,0.0278106,0.025607,0.0229688,0.0215392,0.0197553,0.0182965,0.0174622,0.0163731,0.0151569,0.0143813,0.013487,0.0127189,0.0120497,0.0113231,0.0108126,0.0102454,0.00974309,0.00929407,0.00888954,0.00845305,0.00806149,0.00770765,0.00738588,0.00704521,0.00677874,0.00649365,0.00619718,0.00592778,0.00568168,0.00545589,0.00522301,0.00500969,0.00481351,0.0046132,0.00441157,0.00424324,0.00407253,0.00390151,0.0037444,0.00358805,0.00344433,0.00330197,0.00317103,0.00304185,0.00291521,0.00279876,0.00268486,0.00257989,0.00247192,0.00237264,0.00227643,0.00218772,0.00209783,0.00201143,0.00193188,0.00185532,0.00177896
0.000203,0.616622,0.957255,1.03274,0.945048,0.794827,0.529622,0.375415,0.218355,0.15589,0.100964,0.0794719,0.059262,0.0504999,0.0413765,0.0370077,0.0320725,0.0295314,0.026489,0.0248405,0.0227831,0.0211007,0.0201385,0.0188826,0.01748,0.0165856,0.0155542,0.0146683,0.0138966,0.0130587,0.0124698,0.0118158,0.0112366,0.0107187,0.0102521,0.00974876,0.00929712,0.00888906,0.00851805,0.0081251,0.00781782,0.00748901,0.00714713,0.00683641,0.00655259,0.00629217,0.00602357,0.00577759,0.00555138,0.0053203,0.00508779,0.00489367,0.00469678,0.00449953,0.00431835,0.00413802,0.00397229,0.00380812,0.0036571,0.00350812,0.00336208,0.00322778,0.0030964,0.00297535,0.00285083,0.00273632,0.00262536,0.00252308,0.0024194,0.00231975,0.00222802,0.00213972,0.00205166
0.000233,0.705954,1.09451,1.18138,1.08267,0.911504,0.607623,0.430755,0.250571,0.178896,0.115865,0.0912016,0.0680088,0.0579536,0.0474837,0.0424704,0.0368068,0.0338906,0.0303993,0.0285073,0.0261463,0.0242156,0.0231115,0.0216702,0.0200606,0.019034,0.0178505,0.0168338,0.0159482,0.0149867,0.0143108,0.0135603,0.0128955,0.0123012,0.0117657,0.0111881,0.0106698,0.0102015,0.00977565,0.00932468,0.00897204,0.0085947,0.00820235,0.00784576,0.00752005,0.00722119,0.00691296,0.00663064,0.00637101,0.00610583,0.00583898,0.00561621,0.00539024,0.00516385,0.00495596,0.00474898,0.00455878,0.00437038,0.00419706,0.00402608,0.00385847,0.00370434,0.00355359,0.00341465,0.00327174,0.00314035,0.003013,0.0028956,0.00277661,0.00266226,0.00255696,0.00245564,0.00235457
0.000268,0.809561,1.25316,1.35336,1.24247,1.04731,0.698518,0.495265,0.288139,0.205725,0.133244,0.104881,0.0782099,0.0666464,0.0546063,0.0488411,0.0423283,0.0389747,0.0349598,0.032784,0.0300688,0.0278487,0.026579,0.0249213,0.0230704,0.0218898,0.0205288,0.0193596,0.0183411,0.0172352,0.0164581,0.0155949,0.0148304,0.0141469,0.0135311,0.0128668,0.0122708,0.0117322,0.0112425,0.0107239,0.0103183,0.00988433,0.00943312,0.00902303,0.00864845,0.00830472,0.00795022,0.00762559,0.00732696,0.00702203,0.00671514,0.00645891,0.00619907,0.00593872,0.0056996,0.00546158,0.00524283,0.00502617,0.00482685,0.0046302,0.00443745,0.0042602,0.0040868,0.00392703,0.00376268,0.00361157,0.0034651,0.0033301,0.00319324,0.00306173,0.00294065,0.00282412,0.00270789
0.000308,0.927151,1.4325,1.54797,1.42403,1.20208,0.802244,0.568916,0.331047,0.236373,0.153097,0.120508,0.0898631,0.0765771,0.0627433,0.0561193,0.048636,0.0447829,0.0401697,0.0376699,0.0345502,0.0319993,0.0305403,0.0286356,0.0265089,0.0251525,0.0235887,0.0222452,0.021075,0.0198043,0.0189114,0.0179195,0.017041,0.0162557,0.0155481,0.0147848,0.0140999,0.013481,0.0129184,0.0123225,0.0118564,0.0113578,0.0108393,0.0103681,0.00993765,0.00954267,0.00913536,0.00876229,0.00841919,0.00806881,0.00771616,0.00742177,0.00712315,0.006824,0.00654925,0.00627575,0.00602438,0.00577543,0.00554636,0.0053204,0.00509896,0.00489525,0.00469604,0.00451244,0.00432358,0.00414992,0.00398164,0.0038265,0.00366927,0.00351816,0.00337901,0.00324511,0.00311154
0.000354,1.06128,1.63607,1.76913,1.63138,1.37943,0.921312,0.653509,0.380356,0.271597,0.175916,0.138471,0.103258,0.0879919,0.0720966,0.0644852,0.0558869,0.0514595,0.0461587,0.0432864,0.0397016,0.0367704,0.0350941,0.0329055,0.0304617,0.0289031,0.0271061,0.0255623,0.0242177,0.0227577,0.0217315,0.0205918,0.0195824,0.0186799,0.0178669,0.0169896,0.0162027,0.0154916,0.0148449,0.0141602,0.0136246,0.0130516,0.0124558,0.0119143,0.0114197,0.0109658,0.0104978,0.0100691,0.00967479,0.00927218,0.00886694,0.0085286,0.00818551,0.00784171,0.00752598,0.00721171,0.00692285,0.00663676,0.00637354,0.00611388,0.00585938,0.00562533,0.0053964,0.00518542,0.00496839,0.00476886,0.00457545,0.00439719,0.0042165,0.00404285,0.00388295,0.00372909,0.0035756
0.000407,1.21436,1.86703,2.02033,1.86825,1.58287,1.05819,0.750826,0.43712,0.312154,0.202193,0.159155,0.118683,0.101136,0.0828672,0.0741192,0.0642368,0.0591482,0.0530557,0.0497543,0.0456343,0.0422651,0.0403383,0.0378228,0.035014,0.0332226,0.0311572,0.0293827,0.0278371,0.0261589,0.0249794,0.0236694,0.0225091,0.0214719,0.0205373,0.019529,0.0186244,0.017807,0.0170637,0.0162766,0.0156611,0.0150024,0.0143176,0.0136952,0.0131266,0.0126049,0.0120669,0.0115741,0.0111209,0.0106581,0.0101923,0.00980341,0.00940899,0.00901385,0.0086509,0.00828966,0.00795762,0.00762877,0.00732622,0.00702776,0.00673521,0.00646616,0.00620301,0.00596048,0.00571103,0.00548166,0.00525937,0.00505444,0.00484675,0.00464715,0.00446335,0.00428648,0.00411006
0.000468,1.38859,2.128,2.30455,2.13804,1.81573,1.21527,0.86262,0.502385,0.358796,0.232415,0.182945,0.136424,0.116255,0.0952559,0.0852006,0.0738415,0.0679923,0.0609893,0.0571944,0.0524584,0.0485858,0.0463709,0.0434795,0.0402507,0.0381914,0.0358171,0.0337774,0.0320008,0.0300715,0.0287158,0.0272099,0.025876,0.0246837,0.0236093,0.0224502,0.0214104,0.0204707,0.0196163,0.0187114,0.0180038,0.0172466,0.0164594,0.0157438,0.0150902,0.0144905,0.013872,0.0133055,0.0127845,0.0122525,0.011717,0.0112699,0.0108165,0.0103622,0.00994504,0.00952971,0.00914801,0.00877,0.00842217,0.00807907,0.00774277,0.00743348,0.00713094,0.00685215,0.00656537,0.00630168,0.00604614,0.00581057,0.00557179,0.00534232,0.00513105,0.00492771,0.00472489
0.000539,1.58871,2.42487,2.62856,2.44806,2.08486,1.39743,0.992433,0.578253,0.413031,0.267562,0.210613,0.157058,0.13384,0.109665,0.0980897,0.0850128,0.0782793,0.0702173,0.0658486,0.0603963,0.055938,0.053388,0.0500592,0.0463421,0.0439713,0.041238,0.0388896,0.0368442,0.0346231,0.0330622,0.0313283,0.0297927,0.0284199,0.0271829,0.0258485,0.0246512,0.0235693,0.0225856,0.0215438,0.0207291,0.0198573,0.0189509,0.0181271,0.0173745,0.016684,0.0159719,0.0153196,0.0147198,0.0141072,0.0134907,0.0129759,0.0124539,0.0119309,0.0114505,0.0109723,0.0105328,0.0100976,0.00969712,0.00930206,0.00891485,0.00855874,0.00821041,0.00788942,0.00755922,0.00725563,0.0069614,0.00669016,0.00641525,0.00615105,0.00590778,0.00567367,0.00544015
0.00062,1.81322,2.75403,2.989,2.79624,2.38921,1.60429,1.14009,0.664674,0.474834,0.307621,0.242149,0.180577,0.153883,0.12609,0.112782,0.0977475,0.090006,0.0807371,0.0757142,0.0694456,0.0643195,0.0613879,0.0575605,0.0532867,0.0505607,0.0474179,0.0447179,0.042366,0.0398122,0.0380174,0.0360239,0.0342581,0.0326797,0.0312573,0.0297229,0.0283462,0.0271022,0.025971,0.0247731,0.0238362,0.0228338,0.0217916,0.0208443,0.0199789,0.0191849,0.0183661,0.017616,0.0169263,0.0162219,0.0155129,0.014921,0.0143207,0.0137193,0.0131669,0.0126171,0.0121117,0.0116112,0.0111507,0.0106964,0.0102512,0.00984171,0.00944115,0.00907204,0.00869236,0.00834327,0.00800492,0.00769302,0.0073769,0.0070731,0.00679337,0.00652415,0.00625563
0.000713,2.06579,3.11982,3.3901,3.18842,2.73478,1.8404,1.30899,0.763713,0.545695,0.353563,0.278318,0.207552,0.176873,0.14493,0.129635,0.112355,0.103458,0.0928045,0.0870314,0.0798265,0.0739347,0.070565,0.066166,0.0612535,0.0581203,0.0545079,0.0514044,0.048701,0.0457655,0.0437024,0.0414109,0.0393812,0.0375667,0.0359317,0.034168,0.0325854,0.0311554,0.0298551,0.0284781,0.0274011,0.0262488,0.0250507,0.0239618,0.022967,0.0220543,0.0211129,0.0202507,0.0194578,0.018648,0.0178331,0.0171527,0.0164626,0.0157712,0.0151362,0.0145041,0.0139232,0.0133478,0.0128185,0.0122962,0.0117844,0.0113137,0.0108532,0.0104289,0.00999243,0.00959111,0.00920218,0.00884364,0.00848023,0.00813099,0.00780942,0.00749995,0.00719126
0.000819,2.34692,3.52093,3.83096,3.62516,3.12323,2.10752,1.50061,0.876339,0.626327,0.405856,0.31949,0.238261,0.203045,0.166379,0.148822,0.128987,0.118774,0.106545,0.0999178,0.0916469,0.0848834,0.081015,0.075965,0.0703256,0.0667286,0.0625815,0.0590187,0.0559151,0.052545,0.0501764,0.0475456,0.0452154,0.0431322,0.0412551,0.0392301,0.0374132,0.0357713,0.0342784,0.0326973,0.0314609,0.0301379,0.0287623,0.027512,0.0263699,0.0253219,0.0242411,0.0232512,0.0223408,0.0214111,0.0204754,0.0196941,0.0189018,0.018108,0.0173789,0.0166532,0.0159862,0.0153256,0.0147178,0.0141182,0.0135305,0.01299,0.0124614,0.0119742,0.011473,0.0110122,0.0105657,0.010154,0.00973676,0.00933576,0.00896654,0.00861122,0.00825678
0.000942,2.66423,3.96541,4.32099,4.11752,3.56612,2.41454,1.72166,1.00666,0.719703,0.466441,0.367195,0.273845,0.233373,0.191235,0.171058,0.148263,0.136525,0.12247,0.114853,0.105347,0.0975737,0.0931275,0.0873231,0.0808412,0.0767069,0.0719401,0.0678449,0.0642775,0.0604037,0.0576811,0.054657,0.0519784,0.0495838,0.047426,0.0450981,0.0430096,0.0411222,0.039406,0.0375886,0.0361672,0.0346463,0.033065,0.0316277,0.0303147,0.02911,0.0278676,0.0267296,0.025683,0.0246141,0.0235385,0.0226404,0.0217296,0.020817,0.0199788,0.0191445,0.0183777,0.0176183,0.0169196,0.0162303,0.0155547,0.0149334,0.0143256,0.0137655,0.0131894,0.0126597,0.0121463,0.0116731,0.0111934,0.0107324,0.010308,0.00989948,0.00949202
0.00108,3.00869,4.43813,4.84376,4.65096,4.05231,2.75487,1.96783,1.15237,0.824213,0.534286,0.420624,0.313703,0.267346,0.21908,0.195969,0.169858,0.156412,0.140313,0.131588,0.120698,0.111793,0.1067,0.10005,0.0926246,0.0878883,0.0824274,0.0777356,0.0736485,0.0692104,0.0660912,0.0626264,0.0595574,0.0568139,0.0543416,0.0516745,0.0492815,0.0471189,0.0451526,0.0430702,0.0414416,0.0396989,0.037887,0.0362401,0.0347357,0.0333553,0.0319317,0.0306278,0.0294286,0.0282039,0.0269714,0.0259423,0.0248987,0.023853,0.0228926,0.0219366,0.021058,0.0201878,0.0193872,0.0185974,0.0178233,0.0171113,0.0164149,0.0157732,0.015113,0.014506,0.0139178,0.0133755,0.0128259,0.0122977,0.0118113,0.0113433,0.0108764
0.00125,3.41627,4.98438,5.45024,5.28075,4.63435,3.16753,2.26816,1.33107,0.952565,0.617672,0.486303,0.362705,0.309116,0.253319,0.226601,0.196415,0.18087,0.162257,0.152169,0.139579,0.129283,0.123394,0.115705,0.107119,0.101642,0.0953276,0.0899024,0.0851761,0.080044,0.076437,0.0724302,0.0688812,0.0657083,0.0628492,0.0597647,0.0569972,0.0544963,0.0522222,0.0498138,0.0479303,0.0459149,0.0438193,0.0419146,0.0401747,0.0385783,0.0369318,0.0354237,0.0340367,0.0326202,0.0311948,0.0300045,0.0287975,0.0275881,0.0264773,0.0253717,0.0243555,0.023349,0.022423,0.0215096,0.0206142,0.0197908,0.0189853,0.0182431,0.0174796,0.0167776,0.0160972,0.01547,0.0148343,0.0142234,0.0136609,0.0131195,0.0125795
0.00143,3.82797,5.52187,6.04992,5.91508,5.22887,3.59587,2.58233,1.51925,1.08797,0.705721,0.555671,0.414469,0.353244,0.289495,0.258968,0.224479,0.206717,0.185448,0.173921,0.159534,0.147768,0.141038,0.132252,0.12244,0.116181,0.108964,0.102764,0.0973621,0.0914965,0.0873738,0.0827943,0.0787378,0.0751112,0.0718433,0.0683176,0.0651543,0.0622956,0.0596962,0.0569432,0.0547902,0.0524865,0.0500911,0.0479138,0.0459249,0.0441,0.0422179,0.040494,0.0389085,0.0372893,0.0356598,0.0342993,0.0329194,0.031537,0.0302672,0.0290034,0.0278417,0.0266912,0.0256326,0.0245884,0.0235649,0.0226236,0.0217029,0.0208544,0.0199816,0.0191791,0.0184014,0.0176844,0.0169577,0.0162593,0.0156163,0.0149975,0.0143802
0.00165,4.30417,6.12698,6.72853,6.64628,5.92412,4.10631,2.96045,1.74768,1.25271,0.812985,0.640202,0.477564,0.407037,0.333601,0.298434,0.2587,0.238236,0.213732,0.20045,0.183873,0.170315,0.16256,0.152435,0.141128,0.133915,0.125599,0.118453,0.112228,0.105468,0.100716,0.0954381,0.0907628,0.0865829,0.0828161,0.0787524,0.0751062,0.071811,0.0688148,0.0656416,0.0631598,0.0605043,0.057743,0.0552333,0.0529407,0.050837,0.0486674,0.0466802,0.0448526,0.0429861,0.0411077,0.0395393,0.0379486,0.036355,0.0348913,0.0334343,0.0320952,0.0307689,0.0295487,0.0283449,0.0271651,0.02608,0.0250186,0.0240405,0.0230343,0.0221092,0.0212127,0.0203861,0.0195485,0.0187434,0.0180021,0.0172887,0.0165772
0.0019,4.81092,6.75276,7.43497,7.42146,6.67149,4.66753,3.38163,2.00498,1.43884,0.934383,0.735912,0.549026,0.467973,0.383572,0.343152,0.29748,0.273957,0.245787,0.230519,0.21146,0.195873,0.186957,0.175316,0.162315,0.154021,0.144458,0.136242,0.129083,0.121309,0.115845,0.109775,0.104398,0.0995907,0.0952586,0.0905847,0.0863911,0.0826012,0.079155,0.0755052,0.0726507,0.0695963,0.0664203,0.0635335,0.0608965,0.0584768,0.0559812,0.0536954,0.0515932,0.0494462,0.0472856,0.0454815,0.0436519,0.0418187,0.0401351,0.0384591,0.0369187,0.0353932,0.0339896,0.0326049,0.0312477,0.0299996,0.0287786,0.0276535,0.0264962,0.0254321,0.0244008,0.02345,0.0224864,0.0215604,0.0207077,0.0198871,0.0190686
0.00218,5.33783,7.38567,8.15493,8.22455,7.45542,5.27076,3.84181,2.29004,1.64586,1.06969,0.842648,0.628755,0.53597,0.439346,0.393068,0.340775,0.31384,0.281582,0.264096,0.24227,0.224417,0.214205,0.200872,0.18598,0.17648,0.165526,0.156113,0.147912,0.139006,0.132746,0.125792,0.119631,0.114123,0.10916,0.103805,0.0989994,0.0946569,0.0907081,0.0865259,0.083255,0.0797549,0.0761156,0.0728077,0.0697858,0.067013,0.0641533,0.0615338,0.0591248,0.0566645,0.0541884,0.0521211,0.0500243,0.0479237,0.0459942,0.0440737,0.0423084,0.0405602,0.0389516,0.0373648,0.0358096,0.0343792,0.03298,0.0316907,0.0303643,0.0291449,0.027963,0.0268735,0.0257692,0.024708,0.0237308,0.0227904,0.0218524
0.00251,5.90827,8.05375,8.92143,9.09121,8.30972,5.94674,4.3674,2.6214,1.88772,1.22823,0.967795,0.722286,0.615759,0.50481,0.451666,0.391609,0.360672,0.323619,0.303533,0.278457,0.257947,0.246214,0.230894,0.213783,0.202867,0.190279,0.179462,0.170037,0.159802,0.152607,0.144614,0.137533,0.131202,0.125496,0.119341,0.113817,0.108825,0.104286,0.099478,0.0957178,0.0916941,0.0875102,0.0837073,0.0802333,0.0770455,0.0737577,0.0707463,0.0679767,0.0651481,0.0623015,0.0599246,0.057514,0.0550989,0.0528806,0.0506725,0.048643,0.046633,0.0447836,0.0429593,0.0411712,0.0395266,0.037918,0.0364356,0.0349107,0.0335087,0.0321498,0.0308972,0.0296276,0.0284075,0.027284,0.0262028,0.0251243
0.00288,6.48977,8.7195,9.69293,9.97229,9.18386,6.65944,4.934,2.98654,2.15597,1.40471,1.10724,0.826576,0.704753,0.577853,0.517061,0.448352,0.412955,0.370555,0.347568,0.31887,0.295394,0.281964,0.264428,0.24484,0.232343,0.217932,0.205547,0.194757,0.183037,0.174798,0.165645,0.157536,0.150286,0.143752,0.136702,0.130375,0.124658,0.119459,0.113952,0.109645,0.105037,0.100244,0.0958883,0.091909,0.0882575,0.0844915,0.081042,0.0778694,0.0746293,0.0713685,0.0686458,0.0658844,0.0631178,0.0605767,0.0580473,0.0557225,0.05342,0.0513015,0.0492117,0.0471633,0.0452794,0.0434367,0.0417386,0.0399917,0.0383856,0.0368291,0.0353941,0.0339397,0.032542,0.031255,0.0300165,0.028781
